"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63
10	0.6712720	0.0541579	0.1063808	0.5431026	0.3695169	0.6874719	0.2220320	0.0633668	0.2155445	0.2941761	0.2698576	0.2140645	0.4759102	0.0971825	0.6877554	0.0883552	0.1136794	0.0634476	0.5879121	0.5680020	0.7319552	0.3376133	0.2665811	0.6791172	0.4069883	0.5175863	0.2124159	0.1305568	0.3197040	0.1980367	0.3985712	0.0332529	0.6803206	0.0000709	0.7337030	0.0087329	0.6183975	0.0338156	0.0391202	0.0607693	0.5711032	0.5179518	0.3945917	0.7568025	0.4881261	0.1673055	0.2941289	0.1919165	0.5278411	0.7107489	0.0014753	0.1487780	0.5808404	0.7627858	0.6322851	0.5277368	0.0308022	0.1851472	0.2061239	0.2413149	0.4520851	0.2390908	0.0659824	0.4572308
15	0.6619770	0.0511652	0.0712776	0.5282081	0.4001036	0.4554003	0.2228980	0.0823767	0.1874159	0.2780293	0.2348271	0.1962973	0.4301560	0.0782292	0.6406269	0.0902858	0.1107396	0.0610871	0.7143575	0.5462720	0.7878881	0.4288801	0.2927531	0.7000385	0.3802756	0.4200609	0.2308801	0.1695954	0.2446260	0.1443858	0.5293529	0.0302201	0.7909494	0.0001087	0.6490012	0.0055859	0.5894861	0.0222432	0.0142011	0.0378293	0.6308737	0.5145293	0.4348667	0.7659068	0.4183842	0.1478872	0.3384973	0.2670817	0.6042389	0.7080056	0.0000687	0.1346627	0.6152844	0.6046612	0.6497852	0.3882974	0.0650790	0.1807588	0.2638540	0.3400219	0.3950065	0.2885739	0.0401735	0.4888016
20	0.6203868	0.0378646	0.0691508	0.6043129	0.3374828	0.6030198	0.2314336	0.0445426	0.1499169	0.3550870	0.2176313	0.1929061	0.4166831	0.1102538	0.8050370	0.1281899	0.1748220	0.0150628	0.5688035	0.4831506	0.8438898	0.4159954	0.2972381	0.7545562	0.3526291	0.5250336	0.1663134	0.1494629	0.1476789	0.1610828	0.5111121	0.0223923	0.7227113	0.0000819	0.5566966	0.0183882	0.6026610	0.0457554	0.0397841	0.0207216	0.5132186	0.5734358	0.4590688	0.8050354	0.5199107	0.1328710	0.2360503	0.1979228	0.5529168	0.5978249	0.0009763	0.1883089	0.7220821	0.6708603	0.6466256	0.4983551	0.0436757	0.2524137	0.2242594	0.3154278	0.4544846	0.2493221	0.0634598	0.3918004
25	0.6272479	0.0469701	0.0584345	0.6760054	0.3962115	0.5556438	0.2258438	0.0419701	0.2709718	0.3520211	0.2223737	0.2052030	0.4902040	0.0762721	0.6473758	0.1185300	0.1310007	0.0153321	0.6004440	0.5856816	0.7084831	0.4236863	0.2459819	0.7078631	0.4379532	0.3449162	0.2427676	0.1414460	0.3354230	0.1437034	0.5372403	0.0450006	0.7218197	0.0001259	0.6962821	0.0087393	0.6791198	0.0300956	0.0292502	0.0547939	0.6415015	0.5414857	0.4214615	0.7300051	0.4890155	0.1211877	0.3336886	0.2000860	0.6520126	0.6696011	0.0022461	0.1524630	0.6600445	0.6733078	0.4921068	0.5074767	0.0531290	0.1397360	0.1662160	0.3016483	0.4421069	0.2918084	0.0533580	0.3278924
30	0.8260128	0.0749209	0.1196227	0.5830875	0.3660158	0.7379561	0.2394694	0.1077774	0.1924369	0.3634838	0.2082834	0.1880754	0.4454906	0.0900805	0.6473668	0.0984952	0.1385094	0.0164052	0.5216271	0.6719696	0.6459642	0.3507463	0.2658675	0.7322028	0.3917348	0.4524512	0.2310724	0.1823721	0.2561983	0.1191792	0.5775012	0.0113505	0.7087356	0.0015107	0.6746274	0.0057093	0.6729330	0.0355050	0.0176979	0.0382612	0.4824428	0.4796810	0.4038052	0.6441462	0.4571489	0.1016217	0.3542256	0.1872978	0.6016307	0.7568751	0.0006790	0.1866736	0.7111682	0.7670479	0.5686429	0.5162586	0.0617537	0.2152348	0.2060235	0.2956752	0.4277386	0.2799815	0.0546017	0.3782636
35	0.7936523	0.0658082	0.0815229	0.5601527	0.3616459	0.5936479	0.2456425	0.0802427	0.1821523	0.2886962	0.2121589	0.1772591	0.3557833	0.0865717	0.6863473	0.0985546	0.1086265	0.0139606	0.6469036	0.5415227	0.7978073	0.3622604	0.2228809	0.6514605	0.4762412	0.4111999	0.1973276	0.1904368	0.2639483	0.1598055	0.4912266	0.0232551	0.6543125	0.0015391	0.6054824	0.0041018	0.8098674	0.0279478	0.0439528	0.0262729	0.5603156	0.5519479	0.4788699	0.6475425	0.4644152	0.1432534	0.3557262	0.2077189	0.6608636	0.7459904	0.0030639	0.2185794	0.6853061	0.7189195	0.4652387	0.4710390	0.0516587	0.1742789	0.2095936	0.2985990	0.4892308	0.3247396	0.0757181	0.3578344
40	0.6781657	0.0376504	0.0829269	0.5632145	0.3409293	0.5748227	0.2262177	0.0602940	0.2300387	0.2804253	0.2423714	0.2311205	0.4738924	0.1221347	0.6981360	0.0770724	0.1121959	0.0178309	0.6007906	0.5239244	0.6902871	0.4197914	0.2538463	0.6654334	0.4514352	0.4914149	0.2416304	0.1381881	0.2816810	0.1093940	0.4734947	0.0306649	0.7866366	0.0048048	0.7089052	0.0019510	0.6356072	0.0421402	0.0160608	0.0230563	0.6099737	0.4461967	0.4826997	0.7709197	0.5071141	0.1197138	0.3566684	0.2419798	0.6460239	0.5760052	0.0014990	0.2063618	0.6548673	0.5956404	0.4916823	0.5027229	0.0602513	0.1619775	0.1949709	0.3055360	0.4855398	0.3408353	0.0569675	0.4209730
45	0.6647602	0.0635347	0.0915262	0.5714769	0.3718251	0.5502248	0.2509122	0.0571809	0.2084009	0.3003500	0.2486955	0.1941616	0.4325723	0.0912348	0.5876578	0.0849272	0.1427290	0.0119335	0.6281040	0.5210167	0.7089894	0.3636788	0.2894028	0.6521818	0.3717976	0.4806857	0.1959388	0.1421205	0.3376081	0.1308611	0.4365496	0.0223129	0.7204470	0.0019848	0.7003720	0.0038981	0.6709436	0.0298407	0.0251465	0.0233448	0.5666194	0.4747844	0.5337968	0.7387929	0.5704150	0.0952674	0.3290681	0.1869591	0.6274147	0.5844196	0.0009427	0.1621842	0.7309932	0.6595987	0.5498025	0.4866138	0.0407620	0.1886406	0.1608659	0.2919871	0.4893659	0.2399689	0.0833687	0.4445445
50	0.7860007	0.0258812	0.1172993	0.6464994	0.3147443	0.6404833	0.2009845	0.0805598	0.2921278	0.2515894	0.1716005	0.2478956	0.4282943	0.0846601	0.7485482	0.1102677	0.1189682	0.0113401	0.5814133	0.6590934	0.8290427	0.4742262	0.3321252	0.6136564	0.3668142	0.4786864	0.2067406	0.1930251	0.3112550	0.1331119	0.3828271	0.0296832	0.6996847	0.0012672	0.6864044	0.0057755	0.6446836	0.0183321	0.0576840	0.0311936	0.5354256	0.5420128	0.5463310	0.6162804	0.6078221	0.1001379	0.3435852	0.2768404	0.6442317	0.6854722	0.0022588	0.1713844	0.6363551	0.6482598	0.6192875	0.5536378	0.0527331	0.2405369	0.1943355	0.3240081	0.6187267	0.2275878	0.0779925	0.3837659
55	0.6891127	0.0494662	0.1151887	0.5669698	0.2639505	0.6632920	0.2644284	0.0671005	0.2255422	0.2886388	0.1924892	0.3066261	0.4667856	0.1342031	0.7255118	0.0975062	0.1551979	0.0230044	0.6503761	0.6334533	0.8294238	0.4132454	0.3088415	0.5790819	0.4391436	0.4208061	0.2519502	0.1272477	0.2839956	0.1049749	0.4587275	0.0246681	0.6911529	0.0021171	0.7042559	0.0035766	0.7670229	0.0410780	0.0129786	0.0210759	0.6394672	0.5258034	0.5621984	0.7877790	0.6354620	0.1149783	0.2967012	0.1709982	0.6961298	0.5600195	0.0011137	0.1335694	0.6632947	0.7905759	0.6261809	0.4640390	0.0591308	0.1765296	0.1441241	0.3816184	0.5319758	0.2672920	0.0617670	0.4411696
60	0.6839010	0.0503553	0.0901161	0.5658756	0.3185802	0.5819448	0.2230463	0.0925716	0.3051164	0.2947996	0.2077931	0.1829618	0.4394519	0.1076753	0.6392320	0.0831800	0.1464097	0.0073198	0.6589681	0.5727542	0.6577374	0.3951954	0.2494463	0.6884684	0.4384068	0.4675215	0.2820161	0.1346923	0.2498851	0.1394358	0.4263898	0.0316436	0.6578995	0.0080350	0.7013834	0.0016437	0.7346751	0.0241471	0.0202072	0.0674936	0.6594559	0.6794304	0.4901015	0.7710092	0.4691240	0.0763717	0.3409862	0.2137643	0.6814507	0.6524114	0.0029664	0.1490084	0.7681012	0.7296891	0.4938172	0.4605796	0.0524213	0.1990104	0.1462199	0.3650168	0.4693713	0.2307645	0.0544508	0.4018438
65	0.6790312	0.0393661	0.0815444	0.6109403	0.2953252	0.5498739	0.2951515	0.1192303	0.2707170	0.2839667	0.2698006	0.2375437	0.3945040	0.1253512	0.7094882	0.0747209	0.1669653	0.0041162	0.6024346	0.6142166	0.6913359	0.3817369	0.2979449	0.7429201	0.4676577	0.4128450	0.1882979	0.1249842	0.3342986	0.1446677	0.4983573	0.0295428	0.7392132	0.0031329	0.7240947	0.0017750	0.7256423	0.0121608	0.0356839	0.0551804	0.6263616	0.5613525	0.4662993	0.7412323	0.4655692	0.0933652	0.4066080	0.1635915	0.7301541	0.5325242	0.0046404	0.1271715	0.6610713	0.7776986	0.5066665	0.5220944	0.0593957	0.1683599	0.1477302	0.2791216	0.4464228	0.2309662	0.0582193	0.4564081
70	0.7383677	0.0476286	0.0816818	0.5064700	0.3754947	0.5697770	0.2647004	0.1212016	0.2093513	0.2143473	0.2484934	0.2005955	0.5084136	0.1574962	0.6561093	0.0898972	0.1366244	0.0022786	0.6345575	0.4983974	0.7613404	0.4685741	0.3392612	0.5882208	0.4356033	0.4278447	0.2533923	0.1728661	0.2796096	0.1493285	0.4426280	0.0105004	0.8816966	0.0051668	0.6897782	0.0052699	0.8285411	0.0345466	0.0292811	0.0394338	0.6223292	0.6609055	0.4761873	0.6686959	0.4968287	0.1000632	0.3015416	0.1987832	0.7667434	0.6404105	0.0075860	0.2052499	0.5206644	0.6103254	0.6178258	0.5782309	0.0506264	0.1521000	0.2209367	0.3069333	0.5842925	0.2679600	0.0396392	0.4246677
75	0.8048936	0.0447249	0.1264589	0.7460356	0.3174850	0.5075204	0.2767783	0.0967552	0.2861336	0.3325484	0.2157824	0.1854987	0.4957603	0.1146498	0.5772042	0.0920119	0.1400116	0.0105394	0.6025366	0.5058525	0.7062515	0.4452109	0.2968857	0.6927677	0.4337590	0.3979307	0.3074838	0.1632808	0.2498478	0.1759446	0.4581119	0.0362575	0.7137638	0.0020886	0.6357013	0.0062815	0.7697831	0.0224606	0.0156875	0.0575807	0.6309032	0.4910898	0.4123055	0.8622130	0.4453011	0.0965532	0.3200968	0.1904948	0.6629849	0.5213054	0.0124787	0.1720410	0.6774221	0.7537699	0.5212526	0.5399483	0.0382545	0.1466040	0.2225704	0.2884314	0.5431721	0.2436247	0.0586822	0.3683108
80	0.7392386	0.0221142	0.0920177	0.6769608	0.3383604	0.5294884	0.1987824	0.0900018	0.2295414	0.2565714	0.2697854	0.2113186	0.3891726	0.1503128	0.6412892	0.0995399	0.1817135	0.0084046	0.6100433	0.5727239	0.6125366	0.5754765	0.3164816	0.6543165	0.3962565	0.4514298	0.1705182	0.1813018	0.3108461	0.1256237	0.3519560	0.0248725	0.7439425	0.0229838	0.7769466	0.0022018	0.7009410	0.0222579	0.0272657	0.0458857	0.5978429	0.5878886	0.4742117	0.6342537	0.4579848	0.1026726	0.3154357	0.2442208	0.6080787	0.4962749	0.0067208	0.1469956	0.6925334	0.6337289	0.5298660	0.4975450	0.0608799	0.1379557	0.2290444	0.3464762	0.4785284	0.2761661	0.0836767	0.4601989
85	0.7145648	0.0616381	0.0978725	0.6647080	0.3281095	0.5624068	0.3020047	0.0794940	0.2718319	0.3092514	0.2332014	0.1846050	0.4238731	0.1598718	0.6839720	0.0592050	0.0970643	0.0127643	0.7172128	0.5931174	0.6729677	0.5258494	0.3773395	0.6430147	0.5107006	0.5067573	0.1810144	0.1556461	0.3650353	0.1224649	0.4103626	0.0261490	0.7715745	0.0010969	0.8206736	0.0072882	0.8035666	0.0315598	0.0114376	0.0568575	0.5987415	0.5613054	0.4110593	0.8014241	0.4864363	0.0942927	0.3017805	0.2859776	0.6828163	0.6074906	0.0032302	0.1427879	0.7861115	0.6060177	0.5897019	0.4527094	0.0688590	0.1986258	0.2054560	0.2419039	0.5481447	0.3016991	0.0732540	0.4020340
90	0.6935137	0.0477617	0.0904360	0.7275233	0.3429045	0.5199899	0.2838205	0.0918420	0.3430082	0.3264889	0.2477351	0.2094218	0.4702626	0.1430522	0.7213426	0.0579530	0.1751041	0.0097863	0.6329486	0.5764538	0.7669421	0.5023530	0.2570722	0.4954062	0.5119141	0.3590786	0.1820631	0.1526079	0.3439471	0.1099617	0.4067986	0.0523090	0.8024749	0.0027582	0.7939323	0.0159402	0.7819271	0.0184579	0.0101659	0.0361391	0.6455123	0.5283654	0.4342796	0.7276786	0.5045048	0.0815136	0.2983549	0.2975979	0.7020236	0.5341186	0.0028343	0.1437764	0.6571611	0.5855690	0.5713365	0.5748499	0.1189476	0.1136172	0.1559241	0.3331563	0.4796877	0.2770567	0.0950272	0.3852671
95	0.8134026	0.0670955	0.0740511	0.5583764	0.3296006	0.4986256	0.2551831	0.0651657	0.2599241	0.3036911	0.3151026	0.2205237	0.4902198	0.1129273	0.7038026	0.0758883	0.1611146	0.0192594	0.5642843	0.5962533	0.7129502	0.5049183	0.3020035	0.5035961	0.3903785	0.3597004	0.2391953	0.1709607	0.3648834	0.1408816	0.4219716	0.0143649	0.7397535	0.0024899	0.8044035	0.0198225	0.7671130	0.0268535	0.0044101	0.0384922	0.5510873	0.5476365	0.5139000	0.6648281	0.5500109	0.1172224	0.3481195	0.2137454	0.7142012	0.6045886	0.0053559	0.0966508	0.5727623	0.6395308	0.6009715	0.5442136	0.0562466	0.1333806	0.1853710	0.2746690	0.5211087	0.2972768	0.0509259	0.3801988
100	0.8162489	0.0390557	0.1019903	0.5260367	0.3394710	0.5584699	0.2616301	0.0675056	0.2335926	0.3118358	0.2034455	0.2529722	0.4614013	0.1393248	0.5953891	0.0851338	0.1600255	0.0202974	0.8221640	0.7385428	0.7160041	0.4519821	0.3354810	0.5353079	0.4646911	0.3690419	0.2482619	0.2858033	0.3287591	0.1538394	0.4266222	0.0147758	0.6546169	0.0004897	0.7850837	0.0090209	0.7799877	0.0146440	0.0057531	0.0241115	0.6634099	0.6248824	0.4789190	0.7258079	0.4984558	0.0847253	0.3036775	0.2412962	0.6317298	0.5357672	0.0106722	0.1991945	0.6088125	0.6135840	0.5241100	0.5413652	0.0378589	0.1164843	0.1684855	0.2820688	0.5022664	0.3084051	0.0542349	0.4246002

0	0.6217933	0.0382889	0.0985373	0.5635621	0.3326415	0.7126605	0.3077006	0.0964094	0.2434566	0.3504989	0.2676775	0.2593003	0.3772061	0.0578847	0.5998358	0.1589900	0.1413250	0.0465051	0.6927135	0.5197302	0.5410184	0.5550583	0.2892337	0.5871943	0.4095548	0.5517857	0.2701639	0.1850423	0.2807078	0.1535395	0.4450218	0.0338117	0.7014829	0.0000823	0.6721650	0.0066533	0.6953911	0.0243815	0.0283851	0.0909226	0.5128006	0.6544770	0.5249110	0.7574099	0.4391190	0.0934337	0.3205359	0.2601338	0.5481163	0.5820637	0.0042716	0.1541363	0.6164452	0.6327561	0.4835617	0.4755205	0.0556685	0.1036640	0.1295079	0.2768278	0.5662376	0.3285807	0.0514924	0.4848822
5	0.6919401	0.0692122	0.1376090	0.6312560	0.3326355	0.5834265	0.3022873	0.0746206	0.1984852	0.3562109	0.2451816	0.2598594	0.3725157	0.1336364	0.6504587	0.1141443	0.1602557	0.0486882	0.6083332	0.5285269	0.6953181	0.4716727	0.2938094	0.5192077	0.3942681	0.3589322	0.2375574	0.2047439	0.3398284	0.1124790	0.5679743	0.0336274	0.5590694	0.0013191	0.6849284	0.0071622	0.6552566	0.0220119	0.0158203	0.0324969	0.6170359	0.4876341	0.5145133	0.8427822	0.3665575	0.1343269	0.2075567	0.1681882	0.8282464	0.5417846	0.0052136	0.1424480	0.5525350	0.6738290	0.5701403	0.4325279	0.0424183	0.1426508	0.1798678	0.3075307	0.5021509	0.2741733	0.0734698	0.4879913
10	0.7149509	0.0915487	0.1624530	0.5937948	0.2791183	0.4985428	0.2828510	0.0584915	0.2443835	0.3000039	0.2309611	0.3065288	0.3747842	0.1067528	0.7384162	0.0792061	0.1072878	0.0399284	0.6359748	0.5995715	0.6497632	0.5828912	0.3669902	0.5313201	0.3725515	0.3476946	0.2146582	0.1706365	0.2918118	0.1261853	0.4828576	0.0195941	0.7744902	0.0001106	0.6050258	0.0069174	0.7942307	0.0052334	0.0079985	0.0389785	0.5168425	0.5639679	0.4087726	0.7790477	0.3959171	0.1066687	0.2890618	0.1829013	0.6132493	0.5669559	0.0009427	0.1326380	0.5709054	0.6834859	0.5478044	0.4775207	0.0470356	0.1433376	0.1681319	0.3874331	0.5006650	0.2757747	0.0666126	0.3826034
15	0.7582511	0.0333272	0.1335908	0.5650802	0.2697320	0.6053637	0.2558002	0.1162246	0.2934553	0.3589146	0.2432616	0.1882146	0.4229972	0.1355352	0.6991142	0.1184069	0.1088962	0.0292132	0.4508623	0.6318400	0.6843617	0.6097620	0.4169244	0.5794565	0.4103521	0.4463513	0.2314657	0.1667831	0.2915940	0.1282629	0.3820700	0.0248342	0.6735461	0.0006652	0.6425776	0.0105434	0.7466077	0.0118689	0.0204672	0.0335990	0.4800628	0.6307713	0.4242076	0.6359331	0.3711696	0.1522503	0.2714653	0.2109714	0.8326897	0.6003308	0.0108704	0.1830470	0.5461488	0.7783324	0.5156346	0.4769482	0.0333480	0.1349793	0.1808728	0.3355555	0.5299777	0.2853764	0.0808357	0.5009025
20	0.6450682	0.0247221	0.1222642	0.5080681	0.2541772	0.6548027	0.3200528	0.0715930	0.2242685	0.3834415	0.2496991	0.2269490	0.3630792	0.1497362	0.6117173	0.1221517	0.1565937	0.0614745	0.4435817	0.5245730	0.5673570	0.5548900	0.4168449	0.4465099	0.4363580	0.3580647	0.2302914	0.2254173	0.3330078	0.1084352	0.3510082	0.0192341	0.6343471	0.0021151	0.6568810	0.0069376	0.6384264	0.0102509	0.0277220	0.0348132	0.6584677	0.4862647	0.4868913	0.6886677	0.3622687	0.1831970	0.2217391	0.2219985	0.6784007	0.4360210	0.0016853	0.1651480	0.6254053	0.6684802	0.5237928	0.5140892	0.0652051	0.1606144	0.1517299	0.4501153	0.4445336	0.2366564	0.0876397	0.5358202
25	0.7297531	0.0979933	0.1373605	0.5742351	0.2649399	0.5303105	0.2615628	0.0709624	0.2460984	0.3373167	0.2096868	0.2658155	0.4565967	0.1313864	0.6733420	0.1465975	0.1087794	0.0457595	0.4043956	0.5298932	0.6087935	0.4883586	0.3543475	0.5577531	0.4094818	0.4338145	0.2769244	0.2525475	0.3399797	0.1236940	0.4591465	0.0379143	0.5378119	0.0007120	0.6805075	0.0135995	0.8178831	0.0120305	0.0103166	0.0246262	0.6542864	0.4294502	0.4501818	0.6611925	0.4580762	0.1311248	0.2368751	0.2519382	0.7180773	0.5695405	0.0060612	0.1484952	0.5411329	0.6047596	0.4800964	0.4798333	0.0538784	0.1645623	0.1945318	0.2645717	0.4922111	0.2753732	0.0606395	0.4419321
30	0.6693571	0.0673852	0.1207607	0.7057481	0.2573650	0.6170259	0.3012409	0.0729920	0.2249392	0.3064482	0.2151448	0.2762423	0.4296977	0.0933664	0.5785808	0.1257935	0.1448739	0.0311215	0.3683829	0.6430081	0.6290497	0.5298830	0.3622892	0.5630859	0.5693600	0.3722884	0.2800060	0.1326979	0.3323942	0.1496883	0.4743434	0.0302669	0.5955430	0.0000000	0.6389096	0.0057858	0.6637476	0.0105654	0.0163835	0.0601130	0.6960843	0.5931424	0.4581953	0.6651401	0.4903233	0.1235265	0.2411426	0.2000077	0.7038332	0.4948432	0.0021150	0.1393370	0.5778658	0.6319274	0.4710280	0.5367256	0.0340464	0.1595530	0.1983254	0.3075323	0.5940031	0.2780483	0.0553565	0.3980531
35	0.7222247	0.0624171	0.1060637	0.5139337	0.2411268	0.4966599	0.2682294	0.0859970	0.2477431	0.3253571	0.2205922	0.2181490	0.4882750	0.1051370	0.5310890	0.1145946	0.0829934	0.0321845	0.3334330	0.5545359	0.7351257	0.5134391	0.3643623	0.6069763	0.4612881	0.3967923	0.2935824	0.1485574	0.2914090	0.1857248	0.5215832	0.0184724	0.6616518	0.0001525	0.6324547	0.0113025	0.6787936	0.0069579	0.0201987	0.0575078	0.5407658	0.5462904	0.3741046	0.6577395	0.4165913	0.0867672	0.2564343	0.1849100	0.6632468	0.5598783	0.0025153	0.1286698	0.6604684	0.6400884	0.5358438	0.4720761	0.0263997	0.1267020	0.2095883	0.3005443	0.5665633	0.1983789	0.0849357	0.5115670
40	0.7233178	0.0342636	0.1382070	0.5756849	0.2231701	0.4877248	0.2422980	0.0824156	0.1970394	0.3347289	0.2605816	0.2234721	0.4315829	0.1002836	0.7624794	0.0936147	0.1072277	0.0376912	0.2705087	0.6881263	0.6697428	0.6335185	0.3042420	0.5691566	0.3387428	0.4636116	0.2685276	0.1624862	0.3556920	0.1492180	0.4809909	0.0157347	0.6095089	0.0013261	0.6491282	0.0059314	0.7153399	0.0062999	0.0265687	0.0412497	0.5747956	0.6159159	0.4015458	0.7527978	0.4393599	0.0992213	0.2590781	0.1782991	0.6920437	0.6646505	0.0012772	0.1395624	0.6369733	0.5470059	0.5772027	0.5000177	0.0519751	0.1318772	0.2346932	0.3237926	0.4809330	0.2908140	0.0463416	0.4701754
45	0.6794220	0.0508961	0.1122868	0.5939939	0.2594199	0.4560899	0.2201564	0.0913597	0.1948867	0.2862471	0.2147251	0.2238733	0.4422591	0.0893825	0.6909888	0.1110662	0.1338922	0.0170750	0.2200785	0.5854475	0.5489822	0.5768351	0.3342817	0.6688131	0.4018575	0.4370626	0.2933457	0.1426851	0.2896196	0.1501301	0.6191991	0.0114112	0.7168946	0.0000000	0.6459851	0.0027228	0.7606032	0.0235231	0.0325785	0.0760353	0.6324655	0.5047155	0.4497218	0.6626756	0.5289928	0.1439207	0.2755563	0.2116824	0.6371044	0.5059137	0.0028621	0.1276591	0.4981749	0.6308080	0.5844395	0.4519642	0.0595559	0.1026586	0.1902242	0.3076605	0.6368430	0.2954444	0.0716913	0.4751907
50	0.8391818	0.0424513	0.1394462	0.6156462	0.3480204	0.5750243	0.3351408	0.0796920	0.3497388	0.3693256	0.2389027	0.2462047	0.4613092	0.0716439	0.6484874	0.1110850	0.1308363	0.0364347	0.2153943	0.5400389	0.6031587	0.6179085	0.3719820	0.4832326	0.4355538	0.4319177	0.2976278	0.1952404	0.2918059	0.2009292	0.4861542	0.0185490	0.6201331	0.0004828	0.6451422	0.0014302	0.6021641	0.0213876	0.0244363	0.0387376	0.6039679	0.5402759	0.4480382	0.7714851	0.4600407	0.1324516	0.2172236	0.2129829	0.6401517	0.5841706	0.0121434	0.1342719	0.5562243	0.6316247	0.5900197	0.4721502	0.0515357	0.1550369	0.1436359	0.2934586	0.4958157	0.2833529	0.0504820	0.4211221
55	0.8443442	0.0892241	0.1208831	0.6267708	0.3147241	0.6049936	0.2332574	0.1019329	0.2667310	0.3656027	0.2368334	0.2594189	0.4656722	0.0775355	0.6429204	0.1372920	0.1127411	0.0472919	0.1638151	0.6708200	0.6252773	0.5580342	0.2988157	0.5407417	0.5560878	0.5744956	0.2989312	0.1447386	0.3097911	0.1683520	0.4610849	0.0153610	0.7365202	0.0002237	0.6480044	0.0090124	0.6523022	0.0113386	0.0509073	0.0529426	0.6017985	0.5865804	0.4497608	0.7513671	0.4581621	0.0999407	0.3398076	0.2302840	0.5930013	0.5679595	0.0017228	0.1640284	0.5934055	0.6149072	0.6196055	0.4046320	0.0460316	0.1224412	0.1871637	0.3344070	0.4811159	0.2931677	0.0569616	0.3459680
60	0.8595214	0.0449044	0.1247759	0.6697105	0.3017726	0.6931067	0.2042492	0.0822934	0.2160451	0.3033032	0.2529068	0.2237245	0.4100142	0.0897690	0.6689618	0.0823499	0.1554966	0.0583559	0.1596176	0.5702951	0.5788374	0.5094762	0.3174163	0.5366581	0.3846663	0.4599185	0.3716896	0.1762605	0.2468938	0.2182140	0.4581530	0.0213210	0.5904202	0.0006459	0.6481274	0.0026771	0.7725978	0.0092999	0.0188892	0.0388223	0.5391095	0.5854012	0.5141567	0.7705757	0.5218772	0.0867074	0.3028303	0.2158558	0.7130421	0.5535497	0.0104008	0.1125434	0.5367951	0.5486136	0.6914785	0.4539509	0.0438044	0.1063373	0.2245466	0.3210889	0.5432652	0.2799799	0.0380682	0.5163756
65	0.8337706	0.0401398	0.0995915	0.6453792	0.2344763	0.5169523	0.1765169	0.1110569	0.2397051	0.3379828	0.2118554	0.2274083	0.4718065	0.0972616	0.6118929	0.0757531	0.1712069	0.0369680	0.1841123	0.6843246	0.6736212	0.5776543	0.3286531	0.4973624	0.4915531	0.4904149	0.3300417	0.2935934	0.2498465	0.1569906	0.3557098	0.0143667	0.6299709	0.0028143	0.6424139	0.0011113	0.7398184	0.0052044	0.0090415	0.0321463	0.6112272	0.5938012	0.4496896	0.7481171	0.4828851	0.1058740	0.3051402	0.1638175	0.5217587	0.4864809	0.0099817	0.1249889	0.5670730	0.5985176	0.6788516	0.4481303	0.0208628	0.0961860	0.1658597	0.2645601	0.4806233	0.2945542	0.0547814	0.4496369
70	0.6303521	0.0621330	0.1596009	0.6899076	0.2281374	0.4631572	0.2780767	0.0929045	0.1737588	0.4045737	0.2063365	0.2101444	0.3821992	0.1234092	0.6424883	0.1062918	0.1306830	0.0492300	0.1107579	0.6337489	0.6937093	0.5403948	0.3852213	0.5023669	0.4003941	0.4783276	0.3051890	0.1721562	0.3162717	0.1606380	0.4515717	0.0134620	0.7170399	0.0007953	0.6820606	0.0063258	0.6583848	0.0462121	0.0501393	0.0714984	0.5884191	0.5205865	0.4875282	0.8254441	0.4552312	0.1812911	0.3282442	0.2510446	0.5559037	0.6247695	0.0018215	0.0999875	0.5172935	0.6221032	0.7396867	0.4575865	0.0424837	0.1373777	0.1392167	0.3174725	0.4810223	0.2895114	0.0704300	0.4678326
75	0.8606035	0.0458915	0.1593195	0.7230420	0.2384673	0.4760476	0.2855748	0.0511749	0.1873852	0.3568842	0.2668554	0.2061821	0.4225592	0.1051159	0.7003812	0.0767998	0.1079073	0.0671996	0.0948788	0.6015378	0.6055509	0.4755072	0.2767864	0.5208414	0.4387883	0.4420467	0.3165133	0.1749993	0.2867076	0.1724143	0.4512937	0.0138815	0.7172570	0.0040775	0.7658526	0.0026803	0.7064813	0.0120113	0.0287677	0.0446882	0.5633238	0.5191763	0.5858460	0.6305076	0.4224226	0.0966436	0.2550180	0.2559576	0.5790950	0.6574525	0.0018214	0.1098994	0.5308570	0.6471347	0.6201260	0.5565214	0.0327715	0.1686163	0.1711800	0.3327908	0.5106027	0.2577762	0.0675092	0.4636339
