"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63
40	0.8833057	0.0728745	0.1557183	0.9192869	0.8106456	0.8532787	0.2923509	0.0913438	0.5734640	0.5042342	0.6181958	0.3874941	0.7150864	0.1529491	0.9470172	0.1377059	0.2067285	0.0400380	0.9145968	0.8373764	0.9997653	0.6646987	0.4383501	0.8364725	0.7388377	0.5463343	0.6154657	0.1020649	0.4350889	0.2445106	0.7139507	0.0124579	0.9761401	0.0009595	0.9944078	0.0149635	0.9983970	0.0287411	0.1595955	0.0544716	0.5799391	0.8012014	0.6535856	0.9886240	0.8814136	0.1803537	0.5010114	0.3717603	0.9086408	0.8677859	0.0086512	0.2057554	0.8741762	0.7963343	0.8737089	0.6924301	0.0346815	0.2145352	0.1454346	0.4528787	0.7188104	0.4270771	0.0769515	0.6342225
45	0.8765239	0.0739089	0.1555749	0.9199902	0.8193552	0.8535005	0.2842097	0.0903503	0.5923533	0.5104085	0.6394284	0.3938908	0.7226486	0.1513634	0.9463520	0.1361039	0.2067285	0.0402496	0.9140330	0.8365229	0.9997668	0.6639762	0.4396810	0.8355978	0.7502136	0.5424889	0.6330969	0.0963875	0.4351687	0.2441990	0.7189566	0.0110033	0.9759016	0.0009699	0.9950971	0.0149635	0.9981952	0.0290187	0.1677048	0.0544634	0.5657465	0.8013844	0.6538373	0.9879408	0.8910513	0.1809060	0.5111422	0.3766584	0.9091114	0.8677900	0.0088562	0.2070407	0.8776136	0.7848423	0.8741269	0.6922500	0.0327156	0.2131481	0.1365945	0.4525382	0.7171230	0.4270886	0.0764351	0.6334290
50	0.8707225	0.0750502	0.1554212	0.9205378	0.8253388	0.8534917	0.2769502	0.0893571	0.6093501	0.5173545	0.6597740	0.4006048	0.7291229	0.1496580	0.9455949	0.1343234	0.2067293	0.0404879	0.9134396	0.8355841	0.9997684	0.6632044	0.4411436	0.8346443	0.7605628	0.5383709	0.6491909	0.0917479	0.4352589	0.2438745	0.7230102	0.0097199	0.9756370	0.0009816	0.9957014	0.0149635	0.9979429	0.0293246	0.1748393	0.0544558	0.5535242	0.8015897	0.6541467	0.9871415	0.8993518	0.1813718	0.5213501	0.3812279	0.9096312	0.8677990	0.0090872	0.2084561	0.8813485	0.7750119	0.8745864	0.6920121	0.0310499	0.2115718	0.1286582	0.4521530	0.7153021	0.4270906	0.0760633	0.6325383
55	0.8894124	0.0762657	0.1552625	0.9183800	0.7179119	0.8532516	0.2921421	0.0883978	0.5809979	0.5276873	0.6488025	0.4006121	0.7093876	0.1478860	0.9447613	0.1324038	0.2067312	0.0407474	0.9128459	0.8345856	0.9997702	0.6624122	0.4426959	0.8336406	0.7457071	0.5340978	0.6269025	0.1124136	0.4353576	0.2435466	0.7035322	0.0125406	0.9753533	0.0009941	0.9942558	0.0149635	0.9976401	0.0296501	0.1584933	0.0544488	0.5886277	0.8018118	0.6545094	0.9862417	0.8745884	0.1816994	0.5312050	0.3731422	0.9101867	0.8678135	0.0093387	0.2099626	0.8852559	0.8065439	0.8750747	0.6917149	0.0366420	0.2082071	0.1431546	0.4517308	0.7134106	0.4270805	0.0800047	0.6315722
60	0.9054003	0.0774687	0.1551113	0.9162828	0.6340254	0.8527940	0.3060558	0.0875431	0.5556261	0.5379329	0.6407806	0.4015169	0.6908918	0.1461554	0.9438987	0.1304487	0.2067345	0.0410119	0.9123348	0.8335905	0.9997719	0.6616666	0.4442333	0.8326585	0.7321814	0.5299123	0.6070721	0.1308054	0.4354589	0.2432344	0.6871201	0.0150301	0.9750695	0.0010069	0.9929882	0.0149635	0.9973138	0.0299718	0.1441148	0.0544424	0.6190385	0.8020334	0.6548890	0.9853164	0.8532147	0.1817915	0.5398003	0.3668351	0.9107461	0.8678340	0.0095936	0.2114613	0.8890311	0.8335423	0.8755594	0.6913736	0.0415295	0.2050175	0.1562400	0.4512943	0.7115986	0.4270550	0.0831437	0.6305872
65	0.9190768	0.0785848	0.1549778	0.9142802	0.5688985	0.8521574	0.3186688	0.0868406	0.5328884	0.5478205	0.6345687	0.4029514	0.6738753	0.1445576	0.9430520	0.1285423	0.2067397	0.0412665	0.9119590	0.8326526	0.9997735	0.6610219	0.4456664	0.8317575	0.7198680	0.5260077	0.5893797	0.1470588	0.4355570	0.2429517	0.6733176	0.0172269	0.9748023	0.0010189	0.9918765	0.0149635	0.9969961	0.0302704	0.1314683	0.0544365	0.6453788	0.8022389	0.6552473	0.9844411	0.8347742	0.1815756	0.5465807	0.3618031	0.9112818	0.8678609	0.0098362	0.2128679	0.8924253	0.8566589	0.8760126	0.6910079	0.0457850	0.2020662	0.1680253	0.4508634	0.7099911	0.4270122	0.0856350	0.6296334
70	0.9307760	0.0795658	0.1548692	0.9123959	0.5187034	0.8513822	0.3300017	0.0863130	0.5124807	0.5571763	0.6293488	0.4046326	0.6584688	0.1431555	0.9422546	0.1267373	0.2067468	0.0415009	0.9117352	0.8318073	0.9997751	0.6605101	0.4469360	0.8309742	0.7086595	0.5225035	0.5735490	0.1613221	0.4356480	0.2427056	0.6617350	0.0191653	0.9745628	0.0010299	0.9909015	0.0149635	0.9967123	0.0305335	0.1203465	0.0544311	0.6681867	0.8024180	0.6555566	0.9836698	0.8188714	0.1810197	0.5513592	0.3576839	0.9117748	0.8678943	0.0100558	0.2141276	0.8952876	0.8764518	0.8764155	0.6906352	0.0494758	0.1993860	0.1786185	0.4504518	0.7086657	0.4269518	0.0876038	0.6287455
75	0.9407838	0.0803841	0.1547895	0.9106452	0.4803785	0.8505007	0.3401019	0.0859676	0.4941356	0.5658940	0.6245412	0.4063536	0.6447297	0.1419906	0.9415296	0.1250660	0.2067560	0.0417081	0.9116581	0.8310760	0.9997764	0.6601455	0.4480070	0.8303288	0.6984578	0.5194661	0.5593432	0.1737502	0.4357290	0.2424994	0.6520382	0.0208755	0.9743576	0.0010394	0.9900464	0.0149635	0.9964791	0.0307544	0.1105666	0.0544261	0.6879294	0.8025645	0.6558007	0.9830358	0.8051630	0.1801243	0.5541645	0.3542225	0.9122130	0.8679341	0.0102456	0.2152079	0.8975417	0.8933989	0.8767564	0.6902705	0.0526641	0.1969913	0.1881223	0.4500683	0.7076621	0.4268746	0.0891516	0.6279459
80	0.9493448	0.0810278	0.1547407	0.9090365	0.4514767	0.8495351	0.3490336	0.0858025	0.4776180	0.5739141	0.6197433	0.4079716	0.6326635	0.1410880	0.9408914	0.1235463	0.2067672	0.0418840	0.9117100	0.8304694	0.9997775	0.6599297	0.4488628	0.8298284	0.6891733	0.5169242	0.5465599	0.1845001	0.4357985	0.2423335	0.6439410	0.0223841	0.9741902	0.0010473	0.9892964	0.0149635	0.9963044	0.0309302	0.1019679	0.0544216	0.7050130	0.8026761	0.6559734	0.9825541	0.7933517	0.1789147	0.5551482	0.3512438	0.9125893	0.8679798	0.0104021	0.2160933	0.8991656	0.9079092	0.8770293	0.6899248	0.0554071	0.1948863	0.1966335	0.4497178	0.7069921	0.4267827	0.0903612	0.6272479
85	0.9566682	0.0814967	0.1547230	0.9075730	0.4300426	0.8484999	0.3568712	0.0858092	0.4627215	0.5812098	0.6146839	0.4093945	0.6222367	0.1404598	0.9403480	0.1221878	0.2067804	0.0420270	0.9118678	0.8299905	0.9997785	0.6598552	0.4495003	0.8294716	0.6807241	0.5148795	0.5350265	0.1937265	0.4358558	0.2422069	0.6371981	0.0237147	0.9740614	0.0010535	0.9886385	0.0149635	0.9961891	0.0310610	0.0944085	0.0544174	0.7197904	0.8027527	0.6560763	0.9822257	0.7831796	0.1774330	0.5545275	0.3486321	0.9129005	0.8680309	0.0105241	0.2167806	0.9001758	0.9203330	0.8772325	0.6896065	0.0577569	0.1930687	0.2042421	0.4494028	0.7066462	0.4266782	0.0913001	0.6266576
90	0.9629327	0.0817983	0.1547352	0.9062537	0.4145136	0.8474049	0.3636954	0.0859752	0.4492650	0.5877767	0.6091915	0.4105696	0.6133856	0.1401078	0.9399022	0.1209944	0.2067953	0.0421367	0.9121073	0.8296367	0.9997792	0.6599086	0.4499261	0.8292508	0.6730357	0.5133158	0.5245953	0.2015795	0.4359009	0.2421175	0.6315994	0.0248882	0.9739700	0.0010580	0.9880614	0.0149635	0.9961293	0.0311487	0.0877635	0.0544136	0.7325685	0.8027961	0.6561157	0.9820421	0.7744234	0.1757314	0.5525486	0.3463140	0.9131463	0.8680866	0.0106123	0.2172755	0.9006142	0.9309701	0.8773674	0.6893210	0.0597610	0.1915321	0.2110317	0.4491237	0.7066013	0.4265641	0.0920231	0.6261756
95	0.9682916	0.0819455	0.1547753	0.9050750	0.4036405	0.8462580	0.3695902	0.0862846	0.4370901	0.5936254	0.6031695	0.4114737	0.6060234	0.1400252	0.9395526	0.1199673	0.2068117	0.0422146	0.9124054	0.8294013	0.9997797	0.6600731	0.4501537	0.8291546	0.6660401	0.5122045	0.5151397	0.2082022	0.4359341	0.2420625	0.6269655	0.0259231	0.9739138	0.0010610	0.9875551	0.0149635	0.9961185	0.0311967	0.0819227	0.0544101	0.7436139	0.8028095	0.6561008	0.9819885	0.7668898	0.1738667	0.5494634	0.3442458	0.9133286	0.8681460	0.0106683	0.2175896	0.9005387	0.9400772	0.8774376	0.6890713	0.0614621	0.1902673	0.2170801	0.4488797	0.7068248	0.4264433	0.0925749	0.6257990
100	0.9728758	0.0819545	0.1548407	0.9040310	0.3964241	0.8450679	0.3746404	0.0867199	0.4260583	0.5987768	0.5965783	0.4121043	0.6000456	0.1401982	0.9392953	0.1191059	0.2068292	0.0422625	0.9127417	0.8292754	0.9997801	0.6603300	0.4502007	0.8291693	0.6596754	0.5115100	0.5065507	0.2137294	0.4359562	0.2420388	0.6231431	0.0268357	0.9738898	0.0010625	0.9871110	0.0149635	0.9961488	0.0312088	0.0767893	0.0544069	0.7531583	0.8027965	0.6560421	0.9820473	0.7604112	0.1718961	0.5455148	0.3424034	0.9134507	0.8682081	0.0106950	0.2177383	0.9000158	0.9478741	0.8774482	0.6888588	0.0628989	0.1892624	0.2224587	0.4486692	0.7072797	0.4263186	0.0929919	0.6255220

0	1.0000000	0.0694567	0.1562514	0.9070791	0.4655734	0.8492139	0.4038392	0.0958049	0.3222483	0.4945927	0.3888372	0.3360744	0.6005113	0.1584132	0.9490196	0.1430040	0.2067345	0.0393833	0.9168169	0.8402062	0.9997606	0.6672922	0.4339407	0.8394616	0.5963398	0.5600859	0.3929239	0.2075229	0.4348232	0.2457871	0.6094950	0.0337328	0.9769144	0.0009267	0.9839816	0.0149635	0.9988919	0.0278235	0.0390513	0.0545690	0.8118725	0.8006217	0.6529648	0.9905787	0.7218308	0.1773995	0.4582025	0.3079305	0.9071187	0.8678496	0.0080080	0.2015097	0.8625363	0.9936864	0.8722893	0.6927167	0.0683763	0.2127156	0.2636955	0.4539092	0.7247537	0.4269140	0.0935268	0.6365069
5	0.8908380	0.0695168	0.1562429	0.9070566	0.5854492	0.8492043	0.3972342	0.0957699	0.3473646	0.4944756	0.3886976	0.3272907	0.5927147	0.1423824	0.9489925	0.1428377	0.2067341	0.0393973	0.8067728	0.8401587	0.9997607	0.6672379	0.4340141	0.8394057	0.5963352	0.5680231	0.4279857	0.2075570	0.4172289	0.2458244	0.6094800	0.0337335	0.9769035	0.0008207	0.9839816	0.1528628	0.9988911	0.0278395	0.0390400	0.0545531	0.8118942	0.8006215	0.6529487	0.9916385	0.7578658	0.1589636	0.5430961	0.2678150	0.8710224	0.8678133	0.0080189	0.2015524	0.8625709	0.9936856	0.8723219	0.6928000	0.0684305	0.2127550	0.2636999	0.4538965	0.7245493	0.4269954	0.0766288	0.6365800
10	0.7974577	0.0698987	0.1562343	0.9068605	0.6771297	0.8490896	0.3915534	0.0955726	0.3697846	0.4947534	0.3893594	0.3195737	0.5846168	0.1281472	0.9487941	0.1418648	0.2067329	0.0394952	0.7386264	0.8398477	0.9997612	0.6669269	0.4344999	0.8390615	0.5963767	0.5742587	0.4596387	0.2078215	0.4013256	0.2461623	0.6094308	0.0337502	0.9768319	0.0007270	0.9839817	0.2676901	0.9988862	0.0279428	0.0390269	0.0545384	0.8120342	0.8006197	0.6528485	0.9925535	0.7889304	0.1424447	0.6093471	0.2354791	0.8385424	0.8676526	0.0080901	0.2018514	0.8629610	0.9936830	0.8724793	0.6932893	0.0687217	0.2129807	0.2637713	0.4537733	0.7233961	0.4274390	0.0633035	0.6367313
15	0.7175776	0.0708363	0.1562258	0.9063528	0.7471902	0.8487033	0.3869278	0.0951438	0.3896894	0.4957227	0.3913709	0.3128753	0.5756203	0.1155281	0.9482839	0.1395966	0.2067307	0.0397391	0.6961087	0.8390940	0.9997624	0.6661874	0.4356872	0.8382353	0.5964952	0.5785428	0.4882147	0.2084764	0.3869713	0.2470026	0.6093011	0.0337945	0.9766559	0.0006441	0.9839820	0.3633054	0.9988739	0.0281980	0.0390100	0.0545249	0.8123818	0.8006148	0.6526008	0.9933393	0.8157063	0.1276429	0.6618023	0.2098647	0.8093887	0.8672771	0.0082693	0.2025737	0.8639303	0.9936774	0.8728520	0.6944713	0.0694228	0.2135331	0.2639579	0.4534622	0.7206247	0.4284767	0.0528254	0.6370146
20	0.6492459	0.0725046	0.1562190	0.9054170	0.8006737	0.8478574	0.3833840	0.0944826	0.4072583	0.4975988	0.3950751	0.3071447	0.5654047	0.1043644	0.9473361	0.1358163	0.2067270	0.0401809	0.6691646	0.8377872	0.9997645	0.6649121	0.4377680	0.8368058	0.5967087	0.5807392	0.5140144	0.2096279	0.3740386	0.2484676	0.6090178	0.0338742	0.9763440	0.0005708	0.9839831	0.4429233	0.9988519	0.0286552	0.0389887	0.0545124	0.8130041	0.8006057	0.6521536	0.9940097	0.8387816	0.1143794	0.7039603	0.1899992	0.7832816	0.8666252	0.0085990	0.2038131	0.8655921	0.9936684	0.8735048	0.6965335	0.0706607	0.2145190	0.2642927	0.4529109	0.7157772	0.4302408	0.0446205	0.6374553
25	0.5907931	0.0750427	0.1562167	0.9039488	0.8414480	0.8463952	0.3808846	0.0936240	0.4226654	0.5005378	0.4006529	0.3023315	0.5538245	0.0945138	0.9458285	0.1305159	0.2067219	0.0408690	0.6515481	0.8358672	0.9997677	0.6630392	0.4408631	0.8347011	0.5970239	0.5807889	0.5373100	0.2113442	0.3624145	0.2506200	0.6084750	0.0339944	0.9758726	0.0005060	0.9839863	0.5092203	0.9988179	0.0293577	0.0389631	0.0545009	0.8139499	0.8005912	0.6514595	0.9945766	0.8586638	0.1024941	0.7383416	0.1749839	0.7599537	0.8656577	0.0091224	0.2056087	0.8679772	0.9936563	0.8744849	0.6995853	0.0725318	0.2160234	0.2647970	0.4520856	0.7085469	0.4327973	0.0382364	0.6380559
30	0.5407909	0.0785658	0.1562233	0.9018501	0.8724801	0.8442237	0.3793582	0.0926162	0.4360773	0.5046471	0.4081521	0.2983868	0.5408383	0.0858508	0.9436362	0.1238442	0.2067153	0.0418529	0.6393395	0.8333128	0.9997717	0.6605397	0.4450361	0.8318847	0.5974396	0.5786900	0.5583485	0.2136648	0.3520010	0.2534778	0.6075307	0.0341588	0.9752232	0.0004489	0.9839933	0.5644250	0.9987699	0.0303464	0.0389339	0.0544904	0.8152520	0.8005700	0.6504708	0.9950508	0.8757909	0.0918440	0.7667631	0.1639856	0.7391519	0.8643523	0.0098881	0.2079576	0.8710577	0.9936418	0.8758257	0.7036728	0.0751118	0.2181155	0.2654826	0.4509660	0.6987474	0.4361664	0.0333183	0.6388008
35	0.4980177	0.0831709	0.1562447	0.8990281	0.8960468	0.8413229	0.3787197	0.0915074	0.4476519	0.5099899	0.4175087	0.2952635	0.5264682	0.0782663	0.9406291	0.1160595	0.2067072	0.0431857	0.6300321	0.8301325	0.9997766	0.6574095	0.4503022	0.8283464	0.5979487	0.5744886	0.5773533	0.2166071	0.3427152	0.2570251	0.6060059	0.0343700	0.9743807	0.0003984	0.9840066	0.6103933	0.9987060	0.0316618	0.0389023	0.0544807	0.8169285	0.8005409	0.6491370	0.9954414	0.8905406	0.0823008	0.7905402	0.1562359	0.7206385	0.8627005	0.0109526	0.2108249	0.8747656	0.9936258	0.8775486	0.7087883	0.0784607	0.2208515	0.2663531	0.4495419	0.6862999	0.4403363	0.0295896	0.6396619
40	0.4614282	0.0889361	0.1562880	0.8953956	0.9138953	0.8377405	0.3788807	0.0903406	0.4575385	0.5165863	0.4285675	0.2929157	0.5107827	0.0716663	0.9366731	0.1074830	0.2066979	0.0449265	0.6219679	0.8263583	0.9997823	0.6536637	0.4566328	0.8240959	0.5985401	0.5682739	0.5945275	0.2201700	0.3344893	0.2612200	0.6036847	0.0346306	0.9733325	0.0003539	0.9840289	0.6486707	0.9986243	0.0333458	0.0388699	0.0544718	0.8189837	0.8005022	0.6474030	0.9957563	0.9032385	0.0737495	0.8106326	0.1510385	0.7041917	0.8607047	0.0123823	0.2141509	0.8790088	0.9936096	0.8796641	0.7148786	0.0826251	0.2242754	0.2674051	0.4478115	0.6712293	0.4452721	0.0268362	0.6406044
45	0.4301286	0.0959183	0.1563615	0.8908736	0.9273667	0.8335771	0.3797545	0.0891508	0.4658779	0.5244151	0.4411031	0.2912977	0.4938936	0.0659713	0.9316338	0.0984568	0.2066874	0.0471410	0.6139932	0.8220392	0.9997887	0.6493322	0.4639609	0.8191592	0.5992008	0.5601776	0.6100550	0.2243367	0.3272710	0.2660013	0.6003173	0.0349445	0.9720682	0.0003147	0.9840631	0.6805438	0.9985227	0.0354422	0.0388386	0.0544637	0.8214105	0.8004526	0.6452087	0.9960021	0.9141658	0.0660873	0.8277499	0.1477812	0.6896061	0.8583762	0.0142539	0.2178582	0.8836833	0.9935947	0.8821717	0.7218530	0.0876399	0.2284190	0.2686283	0.4457793	0.6536626	0.4509210	0.0248946	0.6415920
50	0.4033540	0.1041484	0.1564748	0.8853943	0.9374907	0.8289686	0.3812575	0.0879653	0.4728027	0.5334169	0.4548426	0.2903637	0.4759568	0.0611160	0.9253840	0.0893073	0.2066757	0.0499025	0.6052543	0.8172370	0.9997956	0.6444568	0.4721850	0.8135753	0.5999165	0.5503719	0.6241025	0.2290770	0.3210234	0.2712934	0.5956254	0.0353176	0.9705788	0.0002803	0.9841116	0.7070842	0.9983992	0.0379956	0.0388104	0.0544563	0.8241913	0.8003902	0.6424888	0.9961847	0.9235651	0.0592217	0.8424252	0.1459462	0.6766919	0.8557335	0.0166540	0.2218576	0.8886832	0.9935823	0.8850599	0.7295917	0.0935284	0.2333004	0.2700063	0.4434555	0.6338245	0.4572168	0.0236416	0.6425921
55	0.4896123	0.1134631	0.1566391	0.8789942	0.7921553	0.8241110	0.3913870	0.0868215	0.4510365	0.5434090	0.4693176	0.2993431	0.4617355	0.0794340	0.9179342	0.0804131	0.2066634	0.0532157	0.7007952	0.8120816	0.9998029	0.6391891	0.4810588	0.8074899	0.6006682	0.5305307	0.6018656	0.2342773	0.3333217	0.2769446	0.5894927	0.0357527	0.9688855	0.0005235	0.9841746	0.5912847	0.9982547	0.0409892	0.0387879	0.0544496	0.8272564	0.8003149	0.6392460	0.9941616	0.8939299	0.0720547	0.7852310	0.2047144	0.7028268	0.8528347	0.0196082	0.2260107	0.8938328	0.9935741	0.8882671	0.7378699	0.1001977	0.2388438	0.2714894	0.4408929	0.6123362	0.4639657	0.0415672	0.6435864
60	0.5634001	0.1230763	0.1568685	0.8720626	0.6784399	0.8193266	0.4010866	0.0858004	0.4308004	0.5538986	0.4835225	0.3077726	0.4471307	0.0972524	0.9097969	0.0723387	0.2066545	0.0567877	0.7554384	0.8069032	0.9998101	0.6340433	0.4899318	0.8013866	0.6014217	0.5115428	0.5818741	0.2395699	0.3447261	0.2825797	0.5825656	0.0362248	0.9671185	0.0007619	0.9842451	0.4948598	0.9981015	0.0441611	0.0387753	0.0544436	0.8303779	0.8002308	0.6357707	0.9922498	0.8681909	0.0840114	0.7423130	0.2538476	0.7266510	0.8498605	0.0228659	0.2300535	0.8987271	0.9935715	0.8915871	0.7461840	0.1071590	0.2446699	0.2729233	0.4382851	0.5909013	0.4705732	0.0561545	0.6446017
65	0.6265202	0.1322105	0.1571759	0.8650249	0.5901806	0.8148516	0.4101236	0.0849568	0.4121031	0.5644624	0.4966352	0.3155823	0.4331047	0.1146613	0.9015684	0.0654281	0.2066540	0.0602900	0.7867116	0.8019817	0.9998170	0.6294940	0.4982388	0.7957050	0.6021491	0.4941454	0.5639236	0.2446188	0.3552130	0.2878746	0.5756988	0.0366988	0.9654134	0.0009865	0.9843147	0.4145678	0.9979540	0.0472188	0.0387759	0.0544383	0.8333435	0.8001434	0.6324049	0.9905058	0.8458988	0.0949778	0.7093249	0.2945566	0.7482746	0.8469820	0.0261114	0.2337927	0.9030365	0.9935755	0.8948299	0.7541141	0.1139184	0.2503935	0.2741530	0.4358212	0.5709920	0.4765207	0.0678180	0.6456881
70	0.6805149	0.1403070	0.1575708	0.8582211	0.5223935	0.8108127	0.4183478	0.0843178	0.3949156	0.5748004	0.5081284	0.3227347	0.4203128	0.1317457	0.8937399	0.0598408	0.2066663	0.0634726	0.8054012	0.7975011	0.9998233	0.6258516	0.5056044	0.7907411	0.6028313	0.4788004	0.5478277	0.2491923	0.3647597	0.2926120	0.5696074	0.0371418	0.9638729	0.0011899	0.9843769	0.3477095	0.9978233	0.0499348	0.0387919	0.0544337	0.8360053	0.8000570	0.6294228	0.9889715	0.8266535	0.1048494	0.6832180	0.3280290	0.7678240	0.8443250	0.0290786	0.2371204	0.9065542	0.9935860	0.8978636	0.7613827	0.1201077	0.2557229	0.2750618	0.4336401	0.5535667	0.4814797	0.0769013	0.6468918
75	0.7267035	0.1470181	0.1580579	0.8518984	0.4710439	0.8072632	0.4256681	0.0838941	0.3791792	0.5846933	0.5176887	0.3292221	0.4091920	0.1485698	0.8866706	0.0556510	0.2066942	0.0661736	0.8178420	0.7935737	0.9998288	0.6232749	0.5118033	0.7866671	0.6034555	0.4657525	0.5334159	0.2531461	0.3733628	0.2966596	0.5647707	0.0375290	0.9625647	0.0013672	0.9844274	0.2920374	0.9977169	0.0521614	0.0388243	0.0544298	0.8382712	0.7999748	0.6270072	0.9876705	0.8100946	0.1135623	0.6618485	0.3553385	0.7854338	0.8419751	0.0315794	0.2399824	0.9091623	0.9936029	0.9006057	0.7678155	0.1254813	0.2604573	0.2755751	0.4318327	0.5391796	0.4852793	0.0837267	0.6482444
80	0.7662145	0.1521750	0.1586371	0.8462182	0.4328622	0.8042104	0.4320370	0.0836857	0.3648151	0.5939763	0.5251586	0.3350602	0.4000204	0.1651650	0.8805899	0.0528987	0.2067391	0.0683112	0.8275056	0.7902593	0.9998336	0.6217985	0.5167248	0.7835566	0.6040134	0.4550831	0.5205309	0.2564059	0.3810453	0.2999513	0.5614214	0.0378459	0.9615243	0.0015162	0.9844639	0.2456798	0.9976383	0.0538266	0.0388729	0.0544267	0.8400948	0.7998988	0.6252493	0.9866089	0.7958962	0.1211015	0.6437148	0.3774165	0.8012418	0.8399840	0.0335080	0.2423571	0.9108079	0.9936259	0.9030125	0.7733130	0.1299015	0.2644751	0.2756581	0.4304479	0.5280799	0.4878702	0.0886132	0.6497598
85	0.8000134	0.1557482	0.1593035	0.8412705	0.4051969	0.8016343	0.4374400	0.0836856	0.3517332	0.6025249	0.5304941	0.3402824	0.3929546	0.1815229	0.8756153	0.0516138	0.2068007	0.0698658	0.8361039	0.7875799	0.9998375	0.6213663	0.5203430	0.7814091	0.6045003	0.4467550	0.5090277	0.2589504	0.3878543	0.3024702	0.5595854	0.0380877	0.9607616	0.0016365	0.9844854	0.2070784	0.9975880	0.0549200	0.0389367	0.0544243	0.8414649	0.7998299	0.6241642	0.9857787	0.7837635	0.1274971	0.6277773	0.3950538	0.8153855	0.8383765	0.0348303	0.2442439	0.9114859	0.9936545	0.9050700	0.7778301	0.1333170	0.2677189	0.2753101	0.4295009	0.5202928	0.4892912	0.0918756	0.6514351
90	0.8289258	0.1578086	0.1600487	0.8370893	0.3858963	0.7995011	0.4418881	0.0838812	0.3398389	0.6102474	0.5337350	0.3449331	0.3880538	0.1975951	0.8717753	0.0518235	0.2068777	0.0708615	0.8443368	0.7855301	0.9998407	0.6218636	0.5226942	0.7801728	0.6049137	0.4406477	0.4987721	0.2607962	0.3938544	0.3042356	0.5591428	0.0382564	0.9602677	0.0017293	0.9844927	0.1749355	0.9975641	0.0554752	0.0390141	0.0544227	0.8423951	0.7997685	0.6237123	0.9851622	0.7734308	0.1328163	0.6133327	0.4089147	0.8279989	0.8371560	0.0355669	0.2456556	0.9112280	0.9936880	0.9067844	0.7813622	0.1357405	0.2701796	0.2745570	0.4289811	0.5156832	0.4896395	0.0938150	0.6532537
95	0.8536584	0.1584929	0.1608608	0.8336681	0.3732140	0.7977718	0.4454132	0.0842560	0.3290391	0.6170811	0.5349824	0.3490628	0.3852968	0.2132986	0.8690341	0.0535492	0.2069682	0.0713495	0.8523753	0.7840853	0.9998430	0.6231444	0.5238580	0.7797634	0.6052536	0.4365848	0.4896400	0.2619858	0.3991194	0.3052914	0.5598875	0.0383582	0.9600213	0.0017971	0.9844870	0.1481704	0.9975636	0.0555523	0.0391029	0.0544217	0.8429161	0.7997145	0.6238201	0.9847361	0.7646601	0.1371529	0.5999221	0.4195561	0.8392115	0.8363108	0.0357744	0.2466146	0.9100933	0.9937260	0.9081753	0.7839352	0.1372293	0.2718826	0.2734431	0.4288606	0.5140054	0.4890472	0.0947084	0.6551882
100	0.8748153	0.1579754	0.1617262	0.8309730	0.3657318	0.7964090	0.4480630	0.0847904	0.3192466	0.6229894	0.5343811	0.3527238	0.3845953	0.2285249	0.8673125	0.0567968	0.2070694	0.0713950	0.8601552	0.7832077	0.9998446	0.6250517	0.5239429	0.7800783	0.6055210	0.4343559	0.4815163	0.2625778	0.4037263	0.3056976	0.5615772	0.0384013	0.9599940	0.0018426	0.9844702	0.1258835	0.9975827	0.0552250	0.0392008	0.0544213	0.8430688	0.7996676	0.6243976	0.9844742	0.7572395	0.1406170	0.5872648	0.4274474	0.8491468	0.8358181	0.0355295	0.2471504	0.9081614	0.9937674	0.9092701	0.7855972	0.1378682	0.2728764	0.2720240	0.4290998	0.5149437	0.4876623	0.0948017	0.6572039

0	1.0000000	0.0694567	0.1562514	0.9070791	0.4655734	0.8492139	0.4038392	0.0958049	0.3222483	0.4945927	0.3888372	0.3360744	0.6005113	0.1584132	0.9490196	0.1430040	0.2067345	0.0393833	0.9168169	0.8402062	0.9997606	0.6672922	0.4339407	0.8394616	0.5963398	0.5600859	0.3929239	0.2075229	0.4348232	0.2457871	0.6094950	0.0337328	0.9769144	0.0009267	0.9839816	0.0149635	0.9988919	0.0278235	0.0390513	0.0545690	0.8118725	0.8006217	0.6529648	0.9905787	0.7218308	0.1773995	0.4582025	0.3079305	0.9071187	0.8678496	0.0080080	0.2015097	0.8625363	0.9936864	0.8722893	0.6927167	0.0683763	0.2127156	0.2636955	0.4539092	0.7247537	0.4269140	0.0935268	0.6365069
