"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63
65	0.6725391	0.0382925	0.0906918	0.7422858	0.4636086	0.5546440	0.2522621	0.0420090	0.3314961	0.2849523	0.3446846	0.3421895	0.4598785	0.0869764	0.7790832	0.1657709	0.1348346	0.0545209	0.5743282	0.6482957	0.7025701	0.4166470	0.2259927	0.5521842	0.5104618	0.4784247	0.2977541	0.0958374	0.2241479	0.2275838	0.5259347	0.0115414	0.5664371	0.0000798	0.6857534	0.0228301	0.7161192	0.0196857	0.0685978	0.0335819	0.3379260	0.6077980	0.3808552	0.5628368	0.4672516	0.1094003	0.3417753	0.1958742	0.5420155	0.5980891	0.0090528	0.1157436	0.6172140	0.6590389	0.6540590	0.5198755	0.0371646	0.0970931	0.1394991	0.3184534	0.5640189	0.3149215	0.0399636	0.4688051
70	0.6220594	0.0241551	0.1028613	0.6879186	0.4417187	0.5549894	0.3094640	0.0377202	0.3507169	0.2646553	0.3538083	0.2566716	0.4995517	0.0864504	0.7415324	0.1192833	0.1711834	0.0210984	0.5363311	0.6505409	0.7480214	0.4677956	0.2927523	0.7977492	0.4836936	0.3997624	0.3502744	0.0868892	0.1900033	0.1566737	0.5326425	0.0119048	0.6430343	0.0003966	0.6330997	0.0193779	0.5603609	0.0317446	0.0856713	0.0247964	0.3736917	0.5131666	0.4714133	0.6876856	0.6117021	0.1595165	0.2646362	0.2578366	0.6084299	0.4835077	0.0094624	0.1207540	0.5023685	0.5462132	0.6884540	0.5833890	0.0645034	0.0897265	0.0829951	0.3819644	0.5731312	0.3081912	0.0656766	0.5081709
75	0.6504928	0.0506172	0.1024069	0.6716954	0.4379325	0.5434328	0.3173972	0.0430164	0.4530248	0.2930983	0.4735895	0.2832200	0.5306196	0.0748483	0.7041643	0.1585944	0.1388776	0.0423377	0.6824056	0.5175245	0.8247046	0.4237002	0.2297833	0.6821640	0.4756382	0.4375830	0.2770361	0.1065695	0.2530186	0.1660821	0.4345265	0.0184505	0.7054518	0.0001987	0.6488511	0.0160394	0.5779373	0.0342520	0.0757304	0.0384163	0.3990165	0.5580221	0.4787026	0.5891014	0.5349349	0.1015334	0.3025946	0.2459842	0.6599962	0.5829143	0.0057864	0.1796588	0.5409240	0.5497637	0.6555677	0.4585761	0.0367943	0.0560616	0.1156311	0.3612202	0.5290778	0.2672811	0.0580199	0.4902764
80	0.5973040	0.0630025	0.1032814	0.5690651	0.4595151	0.6400797	0.2753880	0.0535304	0.4160738	0.2559034	0.3781426	0.2511592	0.4826176	0.0721771	0.5874441	0.0883329	0.0952462	0.0536342	0.6229792	0.5698585	0.6359050	0.4267342	0.3031567	0.5463689	0.4575070	0.4075778	0.3157940	0.1212677	0.2208522	0.1696295	0.5027582	0.0105832	0.6880842	0.0004926	0.7514343	0.0129946	0.5269240	0.0429498	0.1154147	0.0178481	0.3472817	0.5842314	0.3988859	0.6593553	0.5552783	0.1259239	0.3176813	0.2519605	0.6166327	0.6377777	0.0113458	0.1167129	0.6754071	0.6590102	0.6314042	0.5706039	0.0570381	0.1009955	0.0847114	0.3995216	0.5557684	0.3096002	0.0563343	0.5127736
85	0.6194156	0.0323952	0.0669345	0.5478560	0.4635896	0.5445394	0.1668279	0.0633053	0.4241220	0.3529379	0.3540248	0.2945865	0.5124056	0.0446315	0.5395156	0.1260482	0.1484300	0.0315327	0.6573635	0.6063795	0.7426393	0.4432804	0.3475184	0.5247128	0.5454881	0.2715203	0.3241139	0.1149504	0.2797289	0.1823786	0.3946252	0.0085387	0.7772723	0.0016723	0.6117117	0.0247156	0.6590894	0.0325587	0.0562899	0.0293800	0.5054972	0.5796217	0.3599180	0.7545468	0.5178099	0.1036730	0.2655811	0.2016389	0.5777208	0.6549687	0.0118344	0.2120489	0.5468983	0.5445482	0.6855727	0.5493823	0.0428112	0.1232442	0.0806013	0.3321278	0.5487899	0.2462727	0.0418157	0.4239912
90	0.7109703	0.0389713	0.1121486	0.5075641	0.4161547	0.6885746	0.1976102	0.0509338	0.3787519	0.2515127	0.3825425	0.2743729	0.5557317	0.0681085	0.5197015	0.0778745	0.0979668	0.0320593	0.5529026	0.6012786	0.7144575	0.4516302	0.2833417	0.5277408	0.4812909	0.3822502	0.3327270	0.1469521	0.2753529	0.1765252	0.4589377	0.0203096	0.6579012	0.0025806	0.7191933	0.0153045	0.6757958	0.0329410	0.0916954	0.0309214	0.4923455	0.5430814	0.3727877	0.6082318	0.6712542	0.1188080	0.3186749	0.2374872	0.5719223	0.5739166	0.0247354	0.1595588	0.6365312	0.5857173	0.6019079	0.5515529	0.0367802	0.1220428	0.0900524	0.3063312	0.4877132	0.3121036	0.0457115	0.4828469
95	0.6166960	0.0423760	0.1052573	0.6439542	0.3405075	0.5410477	0.2200285	0.1172321	0.3258192	0.3937415	0.4184254	0.2645447	0.4408786	0.0552536	0.6214476	0.1041632	0.1625601	0.0447343	0.6294324	0.6085843	0.8298004	0.4831319	0.3488748	0.5795443	0.5178412	0.4651478	0.3076973	0.2066265	0.2175791	0.1368604	0.4391858	0.0278209	0.6565400	0.0026501	0.6581857	0.0288959	0.5567510	0.0550310	0.1196197	0.0387616	0.4945386	0.5603815	0.4520054	0.6906747	0.5642036	0.0994193	0.3363307	0.2137503	0.6827390	0.5025934	0.0141077	0.1279278	0.5630943	0.4882275	0.8589960	0.5461041	0.0404091	0.0838037	0.0828039	0.3165546	0.4610013	0.3082404	0.0476423	0.4818717
100	0.6445173	0.0153318	0.0714224	0.5225208	0.3490091	0.5105003	0.2000754	0.0660015	0.3462805	0.2646666	0.4290357	0.2289847	0.4725714	0.0415320	0.7059580	0.0708634	0.1391109	0.0201973	0.5984951	0.6387772	0.8943254	0.4843321	0.2764248	0.5825259	0.4166171	0.3327900	0.3411698	0.1385867	0.2604267	0.1328015	0.5456318	0.0074590	0.7463081	0.0014942	0.7354955	0.0167369	0.5904001	0.0435034	0.0762186	0.0395734	0.4158754	0.5807635	0.4650196	0.6306617	0.5342756	0.0612828	0.3091894	0.2972376	0.5944289	0.6569452	0.0074799	0.1209029	0.5092650	0.5500783	0.6050219	0.4895263	0.0567146	0.1188461	0.1153457	0.2854073	0.5700355	0.3721154	0.0551468	0.4815128

0	0.7049272	0.0432063	0.1551571	0.6669874	0.3024518	0.5310825	0.3008062	0.1003647	0.2513892	0.3082857	0.2301259	0.2194508	0.3142222	0.0676136	0.7438727	0.0993069	0.1557221	0.0274437	0.6652899	0.5176289	0.7298082	0.4468691	0.3146912	0.5980032	0.3733288	0.3961437	0.2580585	0.1438675	0.2257565	0.2152869	0.4515242	0.0474083	0.6865703	0.0011053	0.5948148	0.0056211	0.6470992	0.0221945	0.0596727	0.0365767	0.4656149	0.5310372	0.4770608	0.7838950	0.3701990	0.1017347	0.3172135	0.1817859	0.5605706	0.4992918	0.0021636	0.1675531	0.6804372	0.7705848	0.4959334	0.4512851	0.0403464	0.0956363	0.1880126	0.2345040	0.4428758	0.3403850	0.0830834	0.4815365
5	0.6522818	0.0530938	0.1359899	0.6012354	0.2643795	0.4991485	0.2500644	0.1005430	0.1874036	0.2800826	0.2784651	0.2401852	0.4340030	0.0990535	0.5909158	0.0409346	0.1386842	0.0164292	0.5988028	0.5402192	0.6697936	0.5120916	0.3102803	0.5510900	0.4192549	0.4877972	0.2587133	0.1461068	0.3227713	0.1280641	0.4037087	0.0501164	0.7660980	0.0072153	0.6528482	0.0111546	0.7349192	0.0046868	0.0151791	0.0449100	0.5128015	0.5288373	0.4242567	0.6226290	0.4622840	0.1315236	0.2908923	0.1790368	0.6158703	0.6947996	0.0024661	0.1262543	0.6040501	0.6214891	0.5285689	0.4970152	0.0369615	0.1143119	0.2064883	0.2719210	0.5015230	0.3617658	0.0898353	0.4561373
10	0.6926947	0.0615206	0.0665446	0.5467973	0.3022353	0.6273341	0.2654582	0.0722567	0.2137711	0.3863788	0.1861435	0.2182420	0.4551500	0.0554162	0.5977210	0.0447488	0.1304172	0.0412061	0.6063518	0.5838471	0.7039853	0.4347588	0.2974496	0.4515910	0.4415522	0.3739554	0.2250216	0.1564501	0.2997891	0.1276451	0.4179972	0.0291906	0.6638260	0.0026384	0.6855425	0.0188831	0.5774642	0.0032092	0.0131554	0.0328975	0.5009115	0.5472789	0.4048538	0.5870809	0.4953167	0.1013766	0.2584436	0.2342526	0.6112931	0.4870578	0.0042409	0.1105695	0.6455557	0.6146698	0.5739971	0.5152687	0.0548913	0.1414696	0.2801587	0.2810104	0.4836050	0.2488540	0.0471989	0.4448901
15	0.6192049	0.0820022	0.1132944	0.4909432	0.3465005	0.6115489	0.2649786	0.1218955	0.1505582	0.3373555	0.3384626	0.2788574	0.3526248	0.1156468	0.6542946	0.0888995	0.0774925	0.0270054	0.5279227	0.5431932	0.7695250	0.5147029	0.2967626	0.5491852	0.3911703	0.4036437	0.2555384	0.1139307	0.3300714	0.2067937	0.4464795	0.0702061	0.5977302	0.0057179	0.7269705	0.0348298	0.6714589	0.0091221	0.0373208	0.0437513	0.6014213	0.5419705	0.3913753	0.6220554	0.4666305	0.1181008	0.2680683	0.2091418	0.6376484	0.5646986	0.0053843	0.1157628	0.6251555	0.6333871	0.4874093	0.5864773	0.0649160	0.1307832	0.1590408	0.3256321	0.5733727	0.3675878	0.0460450	0.4100561
20	0.5952538	0.0697421	0.1052487	0.5085492	0.3697747	0.5415879	0.3344919	0.0722137	0.1918408	0.3307786	0.3110979	0.1973497	0.3445189	0.1082482	0.5254244	0.0340351	0.1274358	0.0264734	0.4888398	0.4746062	0.6424611	0.4726948	0.3832332	0.5228540	0.3799956	0.3608195	0.2627015	0.1559889	0.3213400	0.1295888	0.4590020	0.0195499	0.7371225	0.0164546	0.6390394	0.0663358	0.6827543	0.0030792	0.0262390	0.0620639	0.5726974	0.4621222	0.4286883	0.6282751	0.4636876	0.1358053	0.3288814	0.2307251	0.5988095	0.5036540	0.0058434	0.0889421	0.5135624	0.6385365	0.6445026	0.5201085	0.0582749	0.0929541	0.1872110	0.3315572	0.5717513	0.5333359	0.0355982	0.4868593
25	0.5789683	0.0366682	0.1045274	0.5828754	0.3013900	0.6368133	0.2619800	0.0609876	0.1667776	0.3516994	0.2304618	0.2466850	0.4121158	0.0722075	0.5667205	0.0627800	0.1381115	0.0203057	0.5479385	0.5655625	0.5364731	0.4886850	0.2706225	0.5915763	0.4066955	0.3895093	0.2882965	0.1183791	0.2768605	0.1472730	0.3961783	0.0228537	0.6320290	0.0055422	0.6520008	0.1241209	0.5901750	0.0057425	0.0177658	0.0667095	0.4274368	0.5189020	0.3963378	0.5402578	0.6028961	0.0867282	0.3455386	0.2212051	0.5960186	0.5398227	0.0046837	0.1084235	0.6153485	0.6527228	0.5598275	0.4544370	0.0398006	0.1652776	0.1735419	0.3367040	0.4593005	0.3790410	0.0556173	0.4840241
30	0.5517398	0.0840972	0.0999082	0.5296363	0.3739961	0.6519315	0.3050000	0.0552020	0.1958929	0.3278901	0.1910595	0.1848351	0.4366744	0.0920884	0.6001844	0.0333144	0.1887046	0.0189632	0.5735562	0.4955339	0.6873842	0.5524673	0.3131827	0.4813191	0.4087750	0.3325107	0.2625369	0.1140404	0.2564002	0.1894529	0.4676884	0.0243180	0.6641972	0.0021394	0.7263015	0.1287371	0.7398395	0.0059762	0.0277622	0.0298618	0.5473826	0.4857537	0.3903756	0.5298082	0.5730494	0.1045543	0.3834947	0.1711051	0.5294586	0.5759212	0.0056643	0.0992966	0.6230979	0.6673895	0.5602702	0.4719821	0.0557137	0.1083230	0.1774062	0.3151938	0.5912930	0.3156533	0.0324197	0.4341085
35	0.5120648	0.0352981	0.0697573	0.5893679	0.3915704	0.5573707	0.3011563	0.0562281	0.2082803	0.3740811	0.2486451	0.2597756	0.4184348	0.0933763	0.5535142	0.0485750	0.1026886	0.0299186	0.5814734	0.6010074	0.7956266	0.4093344	0.3744472	0.6131893	0.3732802	0.3228467	0.2186544	0.1508001	0.3048820	0.1524689	0.4418382	0.0159652	0.5990707	0.0110468	0.7119640	0.1726104	0.7625442	0.0051039	0.0118908	0.0634738	0.5305540	0.5088318	0.4005982	0.7088450	0.5110723	0.0825443	0.4103404	0.1243753	0.6022805	0.4986392	0.0243611	0.1387946	0.5316170	0.6728250	0.5894399	0.4821729	0.0507697	0.1331124	0.2133966	0.3461631	0.5610905	0.3416727	0.0931965	0.4255119
40	0.5956350	0.0502931	0.1023906	0.5543115	0.4049681	0.5508689	0.3378281	0.0708017	0.2568208	0.3330486	0.2067388	0.2440664	0.3894418	0.0872092	0.5906227	0.0597923	0.1430597	0.0358621	0.5090719	0.6318088	0.5111672	0.5508028	0.3593213	0.5777008	0.4077295	0.3531720	0.3350139	0.1666708	0.3086456	0.1210449	0.4210584	0.0332969	0.5652622	0.0057557	0.6997794	0.1397209	0.6517781	0.0060579	0.0180579	0.0488175	0.4558535	0.6061176	0.5175469	0.5665548	0.5471938	0.0877515	0.4420543	0.1963064	0.4444623	0.6509249	0.0103649	0.1359786	0.5664174	0.5974605	0.6052765	0.5343714	0.0480261	0.1128705	0.2222782	0.3161049	0.6418369	0.2767636	0.0352647	0.4397129
45	0.5112756	0.0923766	0.0652829	0.5805447	0.4316940	0.6007723	0.2831721	0.1008540	0.2225243	0.3602056	0.1823974	0.2808293	0.4526634	0.0700542	0.6045376	0.0722533	0.1221099	0.0333430	0.5343352	0.6374028	0.7090219	0.4979201	0.2827503	0.5376050	0.3777178	0.4409576	0.4420275	0.1756013	0.2288654	0.1783328	0.4298851	0.0204603	0.5845374	0.0057319	0.6994924	0.2260827	0.6742467	0.0108611	0.0177397	0.0430018	0.5105783	0.4609936	0.3998113	0.6590141	0.4810696	0.1120497	0.4192886	0.1095766	0.5260552	0.6270572	0.0045836	0.1490908	0.5742202	0.6423691	0.6238298	0.4893491	0.0272443	0.1364683	0.2387871	0.3503786	0.5250888	0.3194826	0.0362993	0.4595240
50	0.4500527	0.0711525	0.0883075	0.4730144	0.6122800	0.6132400	0.3703501	0.0527319	0.2449752	0.3427112	0.2093036	0.2391131	0.3644713	0.0745952	0.5628910	0.0550315	0.0993688	0.0337956	0.6286773	0.5848284	0.6978637	0.4439265	0.3327990	0.6750362	0.4170666	0.2781169	0.3127684	0.1539250	0.3239495	0.1606235	0.3504968	0.0086296	0.6365878	0.0041057	0.6587946	0.2567141	0.6618821	0.0093766	0.0224889	0.0404420	0.5931582	0.4634540	0.4184289	0.5645103	0.4757443	0.1058350	0.4572886	0.1752460	0.3913293	0.5589099	0.0154284	0.1320441	0.5026212	0.7663133	0.5233345	0.5155755	0.0620626	0.1601137	0.2672591	0.3207832	0.4871436	0.3685810	0.0432222	0.3968028
55	0.4800914	0.0387734	0.0856406	0.4980130	0.5683516	0.6109425	0.2619938	0.0661035	0.2432105	0.3804931	0.2213111	0.3288478	0.4169062	0.0495922	0.5973544	0.0343744	0.1003688	0.0470112	0.4412241	0.5535749	0.6623280	0.4322562	0.2824910	0.7435257	0.3668848	0.4033942	0.3677717	0.1416121	0.2340078	0.1983347	0.3741892	0.0428272	0.5939690	0.0016339	0.6728968	0.2573938	0.6556352	0.0347954	0.0176672	0.0432337	0.4867858	0.6056490	0.4000217	0.6654709	0.5328028	0.0755953	0.4583115	0.1400870	0.5438864	0.5026947	0.0122596	0.1269520	0.6505551	0.6614868	0.5434553	0.5255302	0.0437580	0.2066372	0.2147225	0.3583845	0.4849286	0.4522495	0.0141501	0.4855350
60	0.4990964	0.1029614	0.0573830	0.5434007	0.5696622	0.5836210	0.2873667	0.0424306	0.3562227	0.3210035	0.2167342	0.2275602	0.3762663	0.0381101	0.5865328	0.0462737	0.1471512	0.0371625	0.4509548	0.6868221	0.7669334	0.4363527	0.3269500	0.5094816	0.4384079	0.3941133	0.3515524	0.1307957	0.2788121	0.1243013	0.3856936	0.0119298	0.5436279	0.0007992	0.6531220	0.2114997	0.6327967	0.0294778	0.0030275	0.0323008	0.5890296	0.4742448	0.4378033	0.5266382	0.6937244	0.1068863	0.4956450	0.1045230	0.5273764	0.5085742	0.0111291	0.0738758	0.4977291	0.7688067	0.7528729	0.4383802	0.0387961	0.1943749	0.1877908	0.2525316	0.5870862	0.3239256	0.0483227	0.4586838
65	0.4569626	0.0912103	0.1179421	0.6429933	0.6988201	0.5105503	0.2575771	0.0882381	0.3097403	0.3071106	0.2894045	0.1927010	0.3853976	0.0725970	0.5811332	0.0571067	0.1411636	0.0952398	0.4277647	0.6542320	0.7389589	0.3413866	0.3067544	0.7410708	0.4756744	0.3709579	0.3392769	0.1714763	0.2118831	0.1830360	0.3271994	0.0109326	0.7097418	0.0028109	0.7194553	0.2923555	0.7046810	0.0121654	0.0144776	0.0327973	0.5571746	0.4438210	0.3831809	0.6274588	0.5597187	0.1096826	0.3755518	0.1454222	0.6057668	0.6076573	0.0076071	0.0914224	0.6633997	0.7164534	0.5862743	0.4629699	0.0422930	0.1670642	0.1710690	0.3794416	0.5269710	0.2504976	0.0459250	0.4234804
70	0.5064341	0.0650802	0.1181613	0.4487439	0.5645496	0.4808388	0.2799523	0.0641047	0.2440099	0.3878319	0.2630417	0.2334230	0.3192146	0.0581124	0.6004989	0.0693563	0.1512690	0.0496975	0.4425731	0.6056105	0.7173304	0.3773946	0.3910551	0.5996033	0.3982803	0.4171093	0.3552162	0.1941528	0.2422413	0.1245371	0.3980332	0.0142369	0.6844224	0.0040466	0.6593148	0.2725968	0.6995156	0.0215500	0.0099477	0.0285167	0.6550262	0.4231800	0.3667438	0.7295095	0.6153244	0.0482875	0.4266574	0.1243573	0.4000369	0.5830081	0.0067476	0.1219310	0.6078726	0.8206666	0.8298347	0.4709453	0.0783685	0.1340833	0.1911817	0.3556890	0.4816770	0.3431835	0.0143268	0.5409580
75	0.3840790	0.0762007	0.1343071	0.5443201	0.5060440	0.4514523	0.2914195	0.0387330	0.2980410	0.3538399	0.1977210	0.2342628	0.2380162	0.0508340	0.6469129	0.0667835	0.1394390	0.0221456	0.4377413	0.5103393	0.6971102	0.4231721	0.3618575	0.5609770	0.4527662	0.3434546	0.3503610	0.1888653	0.2533323	0.2092096	0.4048788	0.0503218	0.5919269	0.0091548	0.6869982	0.2784586	0.6428778	0.0185864	0.0168295	0.0372482	0.5776567	0.5123643	0.4426939	0.7014710	0.5456732	0.0972337	0.5729654	0.1729910	0.5867101	0.5206446	0.0056963	0.1864851	0.5823165	0.6753540	0.5851574	0.5311091	0.0819689	0.1819674	0.1954798	0.4033041	0.3295713	0.3260855	0.0311618	0.4349233
80	0.5083029	0.1436572	0.0981895	0.6303506	0.4584874	0.4469527	0.2933749	0.0566462	0.2249654	0.2934294	0.2886174	0.1821412	0.3468526	0.0560898	0.5743553	0.0584520	0.1561453	0.0850340	0.4144147	0.5479901	0.5842438	0.3736279	0.3571326	0.5460098	0.3907395	0.4121141	0.4138454	0.1941677	0.2536878	0.1385044	0.3986982	0.0159369	0.5957194	0.0034357	0.5984947	0.3227085	0.6709589	0.0175282	0.0208420	0.0434535	0.5635219	0.4768413	0.4188345	0.6503787	0.5446413	0.0843875	0.4906853	0.2292081	0.4896989	0.6006541	0.0094530	0.1360705	0.6970368	0.7079358	0.6174930	0.3760003	0.0653063	0.2170172	0.1927919	0.2689709	0.4448364	0.3249079	0.0419932	0.4450256
85	0.4726560	0.0910837	0.0628200	0.5089812	0.3365905	0.5856967	0.3305947	0.0410028	0.2522058	0.4054871	0.2486291	0.1956196	0.2966444	0.0827469	0.6726265	0.0478097	0.1106675	0.0304763	0.4559906	0.4517906	0.7691424	0.4384922	0.4136854	0.5611953	0.3850668	0.3956735	0.4027969	0.1743366	0.3001716	0.1714616	0.3737761	0.0207842	0.6236093	0.0002562	0.5879002	0.2066357	0.6069939	0.0124827	0.0100007	0.0196029	0.5865449	0.4605179	0.4632925	0.7344838	0.4915684	0.1201767	0.4178707	0.1968933	0.6412763	0.5610584	0.0126022	0.1421101	0.5920823	0.7056981	0.7325750	0.5491809	0.0696215	0.2288753	0.1987224	0.2723270	0.4416912	0.3866877	0.0221356	0.4867565
90	0.4291316	0.0982840	0.0902010	0.5124553	0.4522871	0.5849891	0.2622179	0.0591287	0.2535381	0.4906442	0.3504652	0.2294581	0.2993553	0.0754342	0.5493721	0.0333064	0.1180920	0.0547916	0.4338346	0.6305671	0.7293054	0.3833019	0.3527463	0.6137051	0.3641747	0.4158785	0.3947850	0.2727282	0.2613017	0.1807633	0.3686828	0.0261213	0.5598443	0.0034623	0.7529021	0.2219404	0.6176827	0.0187791	0.0115561	0.0718020	0.6353556	0.5072226	0.4331702	0.7874060	0.5857252	0.0785528	0.4396001	0.2805007	0.5626775	0.5038864	0.0224095	0.1092643	0.6923185	0.6541400	0.6679600	0.6802130	0.0664745	0.1590109	0.1646147	0.2328560	0.3989078	0.3584161	0.0348780	0.5035604
95	0.4381570	0.0951917	0.1045061	0.4980781	0.3622676	0.5240986	0.2982219	0.0644938	0.2372196	0.3515326	0.3108729	0.2386231	0.2945556	0.1400903	0.6359177	0.0509210	0.1331195	0.0361526	0.4696333	0.5589900	0.6288056	0.4212942	0.3469382	0.5117913	0.3293066	0.3530012	0.4162977	0.1806646	0.2471988	0.1913389	0.3749718	0.0227639	0.6001538	0.0026814	0.6664774	0.2775881	0.5520484	0.0312635	0.0127069	0.0278767	0.5739280	0.5523011	0.4588108	0.7024864	0.4613553	0.1090524	0.5039949	0.3076192	0.5424916	0.4770958	0.0081713	0.2058123	0.5885813	0.5423429	0.5958757	0.5069812	0.0794747	0.1290149	0.2606153	0.2779294	0.4988945	0.3288999	0.0489385	0.5217737
100	0.4222781	0.0821496	0.0849569	0.6373204	0.4252011	0.4672014	0.3345074	0.0764742	0.2490617	0.3473832	0.2680213	0.2210851	0.3600325	0.1540456	0.6154091	0.0344395	0.1098983	0.0342675	0.4639923	0.5474276	0.7533905	0.4688117	0.4385756	0.5410389	0.3421621	0.4010450	0.3915780	0.2125498	0.2562173	0.1489672	0.4728080	0.0121399	0.7249358	0.0031689	0.6120008	0.1852724	0.6802430	0.0389517	0.0268005	0.0407726	0.4982281	0.5131960	0.3953727	0.6530105	0.5896104	0.0974427	0.3993106	0.2521592	0.5533531	0.4649159	0.0232693	0.1706615	0.5744386	0.6630886	0.6426489	0.5691979	0.0744769	0.1439114	0.1698618	0.3410400	0.3951242	0.2601517	0.0315231	0.5657719

0	0.5752450	0.0248246	0.0967523	0.6777706	0.3180961	0.6504721	0.2903486	0.1066807	0.1981754	0.3565100	0.2518746	0.2526100	0.3703251	0.0823669	0.6634304	0.1468335	0.1035133	0.0366039	0.6033222	0.5185102	0.7341481	0.4787765	0.3416182	0.5567666	0.3910359	0.3821553	0.2732705	0.1400645	0.2610202	0.1878530	0.3822845	0.0157705	0.6208731	0.0014431	0.7510247	0.0103755	0.7087445	0.0169861	0.0236320	0.0501552	0.4695581	0.5806682	0.4775488	0.7333721	0.3925075	0.1177677	0.3108089	0.1823366	0.5569157	0.5555386	0.0049336	0.1301334	0.7209966	0.6712088	0.5745362	0.5071861	0.0339211	0.0915317	0.2049117	0.3486556	0.5860698	0.3182014	0.0461791	0.3991941
5	0.6062788	0.0696544	0.1080933	0.6810492	0.2908460	0.5249070	0.2673076	0.0716997	0.2512505	0.3282138	0.2534936	0.2337227	0.3381064	0.1009603	0.6267262	0.1071411	0.1378587	0.0249286	0.6314145	0.5905781	0.7416332	0.4220465	0.3712399	0.5599039	0.4627510	0.4184299	0.2348107	0.1309693	0.3499241	0.1217824	0.5592833	0.0464457	0.5967717	0.0038098	0.6102082	0.0237052	0.7743515	0.0158392	0.0206135	0.0154645	0.5877616	0.4919971	0.3636760	0.7178649	0.6766341	0.0868328	0.2993172	0.2043960	0.6053278	0.5481525	0.0055459	0.1157472	0.5621929	0.6730889	0.6522393	0.4612048	0.0390883	0.0982704	0.1684705	0.2483137	0.4357262	0.3704576	0.0600305	0.5698723
10	0.6779743	0.0389788	0.0853924	0.6852502	0.2851030	0.5277276	0.2038916	0.0718756	0.2100607	0.3538417	0.3387530	0.2399786	0.3916269	0.1040093	0.7464530	0.0813396	0.1452068	0.0382475	0.6314513	0.6081143	0.5936178	0.6022005	0.3184268	0.5321122	0.4002538	0.3591588	0.2204515	0.1571746	0.2862907	0.1943335	0.4026279	0.0302579	0.6551245	0.0025776	0.7003195	0.0157508	0.6959190	0.0151576	0.0220589	0.0208056	0.5864537	0.6209111	0.5254667	0.6902487	0.4496413	0.1246308	0.3082985	0.1981918	0.5911892	0.5946728	0.0152301	0.1012088	0.5444790	0.8334431	0.5988675	0.3958071	0.0692456	0.1155550	0.1782920	0.3537105	0.5410131	0.3541337	0.0523794	0.4789164
15	0.7034357	0.0545176	0.0960435	0.6517642	0.2892220	0.5606930	0.2330200	0.0639870	0.3268670	0.3239574	0.2880607	0.2059310	0.3113262	0.1372875	0.5550585	0.0895601	0.1254904	0.0340034	0.5097106	0.5498538	0.5899101	0.3983832	0.3797897	0.5388059	0.3874131	0.2932087	0.2332185	0.1669633	0.3415890	0.1036595	0.4091759	0.0278108	0.7841273	0.0038080	0.7614086	0.0485794	0.8699703	0.0124462	0.0232507	0.0194865	0.6936772	0.6410622	0.4244170	0.5908898	0.5310886	0.1055829	0.2551258	0.2503493	0.7144804	0.5658156	0.0184978	0.1416126	0.5736834	0.6588033	0.5910331	0.4413440	0.0320419	0.1542464	0.1498592	0.3707166	0.4767688	0.3785814	0.0712984	0.4841765
20	0.7457005	0.1029234	0.1035456	0.7204454	0.3173767	0.4744597	0.2681868	0.1045265	0.2615591	0.3307914	0.2538411	0.2381450	0.3649135	0.0888623	0.5699743	0.1014577	0.1231773	0.0278566	0.6516586	0.5656051	0.6784915	0.4080426	0.2485451	0.5376615	0.4367711	0.3930582	0.2876897	0.1796272	0.2946387	0.1478279	0.3640821	0.0323468	0.7577389	0.0022725	0.6938084	0.0480947	0.7797633	0.0151075	0.0379984	0.0176899	0.6612338	0.6047729	0.4529589	0.6516102	0.5175221	0.1321015	0.3710063	0.2561351	0.5716948	0.6222466	0.0566835	0.1383239	0.5637267	0.6513325	0.5481343	0.4997784	0.0431067	0.1419492	0.1547872	0.3209449	0.5673773	0.2937523	0.0472502	0.5093265
25	0.5839173	0.0539520	0.0994752	0.6971192	0.4115376	0.5873599	0.2349798	0.0670159	0.3597287	0.3011758	0.2513942	0.1763407	0.3634803	0.1449023	0.5965422	0.0599704	0.2025488	0.0320614	0.5752931	0.5448632	0.6635492	0.4809798	0.3126575	0.5721313	0.3621377	0.3634306	0.2482191	0.1685401	0.3580461	0.1317357	0.3577981	0.0418453	0.6363972	0.0118893	0.6430017	0.0958503	0.7091916	0.0116985	0.0318670	0.0256501	0.4895809	0.5376643	0.4949228	0.7848509	0.5484901	0.1826523	0.3558824	0.3428272	0.6838829	0.4401009	0.0576670	0.1278450	0.5101807	0.8380025	0.4509530	0.4347397	0.0347592	0.2047860	0.1470253	0.3055726	0.4964643	0.2795475	0.0667211	0.5099115
