"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63
95	0.0232528	0.1569368	0.1069712	0.4446403	0.1437598	0.5042699	0.3325110	0.0358653	0.1704024	0.4230376	0.3881446	0.2679319	0.3176629	0.2147369	0.4236316	0.0314498	0.1342383	0.0994519	0.3718713	0.5760989	0.6725995	0.3830367	0.3011834	0.4642348	0.4006882	0.2735586	0.2084862	0.2419137	0.4416283	0.1208271	0.1846569	0.0394997	0.6119704	0.0023241	0.7371228	0.0123212	0.5882247	0.1143735	0.0413658	0.0748932	0.6610401	0.4972216	0.3619114	0.6321629	0.4657935	0.2554352	0.3750921	0.3722020	0.6538134	0.6151587	0.0758618	0.2345365	0.6645996	0.7560988	0.5838309	0.6071943	0.1014488	0.1773473	0.2208073	0.2732505	0.3251826	0.3700275	0.1199524	0.3346496
100	0.0442233	0.2123059	0.0698121	0.5774725	0.1516902	0.5487476	0.3336189	0.0639090	0.1656774	0.4027087	0.3521067	0.2588690	0.3630363	0.2135489	0.4600874	0.0485982	0.2346753	0.0837084	0.3983447	0.5134040	0.7230611	0.3374665	0.3824326	0.4670188	0.3680131	0.2541190	0.2635633	0.1595314	0.3756472	0.1276054	0.2533772	0.0635857	0.5908579	0.0013032	0.6670043	0.0147975	0.6638873	0.1699221	0.0480561	0.0240410	0.5867390	0.5022343	0.3573635	0.6584667	0.4394729	0.1970213	0.2319779	0.3378575	0.5570299	0.6341817	0.0758962	0.1999579	0.6484177	0.6792015	0.5804707	0.5927301	0.0938111	0.2085277	0.1936981	0.1842161	0.2858310	0.2484471	0.1709034	0.4222639

0	0.6407082	0.0433854	0.0794384	0.6703321	0.3578804	0.4593008	0.2899586	0.0720543	0.2819612	0.3773189	0.2389887	0.2627241	0.4320636	0.1207076	0.7110630	0.1042778	0.1717644	0.0298871	0.6231550	0.5531700	0.8113552	0.4772284	0.3426052	0.5166437	0.4285965	0.3834379	0.2446232	0.1438147	0.3054984	0.1742154	0.4658544	0.0429200	0.8302649	0.0011782	0.7021353	0.0034247	0.6102301	0.0243729	0.0308874	0.0207373	0.4954667	0.5968824	0.5491309	0.6904057	0.4804714	0.1019257	0.3114265	0.2213319	0.6539694	0.6424775	0.0019300	0.1031317	0.7607739	0.7002557	0.4956659	0.4788481	0.0658027	0.1247548	0.1912877	0.2621862	0.4952154	0.3242157	0.0319586	0.5124043
5	0.6908401	0.0327846	0.0945724	0.6409394	0.2657748	0.6428396	0.1982802	0.0900953	0.2196726	0.4028951	0.2161891	0.1778652	0.4228567	0.0853407	0.6192044	0.0634312	0.1159673	0.0362871	0.6609993	0.5950254	0.6149565	0.5029378	0.2612836	0.4542905	0.3752058	0.3995117	0.2794649	0.1468422	0.3634663	0.1352386	0.4577184	0.0337029	0.6717570	0.0030746	0.6377071	0.0069524	0.7739687	0.0410096	0.0098441	0.0394537	0.5250617	0.5109351	0.3712333	0.6639345	0.4754782	0.0854754	0.2846440	0.1753893	0.6574504	0.5588768	0.0159317	0.1231066	0.5497739	0.8386241	0.5254747	0.5013034	0.0643271	0.1979636	0.2042876	0.3105167	0.3860966	0.2899709	0.0523154	0.4886349
10	0.9385645	0.0624797	0.1437087	0.5526061	0.2693301	0.6180695	0.2904527	0.0908074	0.2763335	0.3238647	0.2180404	0.3320403	0.4014514	0.0848223	0.7833900	0.0688721	0.1508526	0.0241119	0.6711449	0.4851467	0.6533812	0.5882702	0.2840342	0.4835350	0.3535602	0.4294761	0.3302889	0.1211915	0.2826437	0.1806252	0.4057855	0.0204144	0.6826713	0.0005560	0.5968580	0.0048964	0.7507887	0.0166039	0.0313039	0.0243715	0.5390462	0.5399771	0.3526175	0.5714611	0.4424884	0.1325067	0.3989298	0.2159796	0.5104360	0.6159472	0.0110189	0.1046614	0.6651278	0.6729952	0.6046744	0.4577838	0.0336478	0.1317334	0.2648491	0.3967926	0.4454354	0.2819801	0.0896188	0.4840126
15	0.8369017	0.0287647	0.0851342	0.5974702	0.2334326	0.6236478	0.2508161	0.0634160	0.2995210	0.2952731	0.2208903	0.2404726	0.3915043	0.0960697	0.5906325	0.0860234	0.0848918	0.0258155	0.7917288	0.5307646	0.5422994	0.5181192	0.2121907	0.4573383	0.3611371	0.3502210	0.2657386	0.1938998	0.2994111	0.1397497	0.4089616	0.0163731	0.7358824	0.0004791	0.5618528	0.0087308	0.6503690	0.0255359	0.0250607	0.0255930	0.6081998	0.5315463	0.4878172	0.6069022	0.3987013	0.1148123	0.3674978	0.2487266	0.6361352	0.5424850	0.0022054	0.1423678	0.5421296	0.7388032	0.6319819	0.4864598	0.0368206	0.1735330	0.2040815	0.3193879	0.4378119	0.2975978	0.0777304	0.5188474
20	0.8090512	0.0179284	0.0661276	0.7153303	0.2864506	0.5480282	0.2194480	0.0537446	0.2062884	0.3038081	0.2382512	0.2481861	0.3957699	0.0678267	0.8045291	0.0664534	0.1122153	0.0413685	0.7008071	0.6039060	0.6246345	0.5301168	0.2395807	0.5255243	0.4016057	0.4646484	0.2543381	0.2112980	0.3021446	0.1501045	0.4247963	0.0133829	0.7352221	0.0011004	0.6233808	0.0153403	0.5958860	0.0083487	0.0072745	0.0418127	0.6247258	0.5324004	0.4251704	0.6087957	0.4636890	0.0783365	0.2634805	0.3667375	0.6145415	0.5742543	0.0446634	0.1065545	0.6260358	0.5973631	0.5862027	0.4939721	0.0706650	0.1589753	0.2237897	0.3955784	0.4102518	0.2652686	0.0398563	0.5507939
25	0.7892516	0.0154107	0.1212359	0.5227069	0.2862102	0.6011561	0.2289660	0.0446004	0.2494319	0.3046697	0.2110443	0.2695495	0.3841647	0.0752499	0.7815745	0.1155359	0.1812579	0.0365293	0.6248211	0.5146409	0.5207631	0.4670080	0.2994551	0.4795761	0.3694076	0.3712709	0.2450453	0.1899886	0.3056743	0.1293073	0.4223716	0.0408850	0.8271845	0.0025309	0.7506737	0.0030728	0.6649429	0.0167869	0.0114411	0.0501861	0.5063562	0.5493630	0.4675967	0.6304296	0.4936381	0.0944648	0.2828179	0.2039930	0.6662672	0.6157661	0.0115968	0.1029126	0.6322632	0.5852613	0.4421793	0.4412920	0.0962295	0.1809429	0.1823407	0.3085641	0.3969294	0.2448136	0.0783117	0.4416582
30	0.7447506	0.0176743	0.1030231	0.5967039	0.3405435	0.6445158	0.2916722	0.0633244	0.2326412	0.3786808	0.2861643	0.2307479	0.2864655	0.0725433	0.6114399	0.0674788	0.1228290	0.0383987	0.6315013	0.6387870	0.6452161	0.5704781	0.2949211	0.5349595	0.4080019	0.3684297	0.2439369	0.1551356	0.3504683	0.1394088	0.4291849	0.0097093	0.6009529	0.0008072	0.7718427	0.0178152	0.6817077	0.0064778	0.0077323	0.0617625	0.6475903	0.4730438	0.4331115	0.5767001	0.5509391	0.0945034	0.3581521	0.2084732	0.5404167	0.6641894	0.0144574	0.1373469	0.5782533	0.5821114	0.5424130	0.3998090	0.0744382	0.1403251	0.1603216	0.3155612	0.4821671	0.2297457	0.0855656	0.5027425
